hash,string,length,frequency,field_count
deb60f275b9c2a09b16e4a94d0d967ae,"Daly City, Calif: Kabir, 1991 1st ed.",37,1,1
d6941b02a81095daa2afa064b83266f7,"London: A. Baldwin, 1708",24,1,1
2660d97c2c41d0159bb648ffbabeabf7,"Soho [London]: The Nonesuch Press, 1923",39,1,1
15c7d85b649b256b92daa5a4e996f2,[London?]: [1708],17,1,1
decf12eaeb6d09663d4e936f9e76c91,"London: Printed for the author, 1763 The 5th ed., cor. & enl.",61,1,1
c3d28d60b43ac1742bcda251949ab4f3,"New York, N.Y.: Artpress, c1992",31,1,1
5d26ba5c649f02f2619d2ddb46d145df,"Wien und Berlin: Julius Springer, 1924",38,1,1
10554b54df86c4e419310019c2c8ba4a,"[S.l.]: Stevens Recorded Performances, [1992?]",46,1,1
f4ed8c0d15736c53e11bf1a193a41644,"Rotterdam: Witte de With Chicago: The Society, [1991]",53,1,1
82df0964567a6a8e6d21176387ef2fd5,"Stuttgart: Wissenschaftliche Verlagsgesellschaft mbH, 1954",58,1,1
3e44289ea74cc8880207f7fb71335c28,"[New York, N.Y.]: Library Fellows of the Whitney Museum of American Art, 1994",77,1,1
353c87781f967e77ad9a34a1a434cd52,"London: Published by L. B. Seeley, 169, Fleet Street, and R. Ackermann, 101, Strand, 1818",89,1,1
b7eb72528e8212ee9e0a8aeb416abe30,"London: Printed for T. Cadell and W. Davies, Strand, by W. Bulmer and Co. Cleveland-Row, St. James's, 1818",106,1,1
cb69815538e002c270c0a1fd1c68a83c,"London: Printed by T. Bensley, for T. Cadell, Junr. & W. Davies, in the Strand, 1797",84,1,1
54fc5d532b4691adb84bc1763b44bc7f,"[Ramsgate]: Published by P. Burgess Library, Ramsgate, July 1, 1809, [1809]",75,1,1
2f94dc5068f960eb08d1c1748b289ffc,"Boston: Cummings and Hilliard, 1819 7th ed.",43,1,1
69847bba85cb4ce48457ffa11e69e0df,"[Paris]: [Université de Paris, Palais de la découverte], [1969]",65,1,1
8e073cbbe42c41b6ee54334e34b8bf5a,"London: Printed by Andrew Clark, for James Collins, 1674",56,1,1
830bb5856432b36af3160ca9578d9d05,"Londini: apud Sa. Gellibrand, & Sa. Thomson, 1658",49,1,1
f1bbfa5dc76675494164de178bdf09e2,"Leipzig: Akademische verlagsgesellschaft m. b. h., 1932",55,1,1
d8f4a5409fd8f9ee177745e19eead353,"Göttingen: Vandenhoeck & Ruprecht, c1998",41,1,1
20e5c7c9de344d873d45dce4c417413,"Würzburg: Königshausen & Neumann, c2001",41,1,1
5f9b19fbb7e2b4ebafcdd5e7a6200ede,"London: Printed for the author, in Duke-Street, Grosvenor-Square, by R. Francklin, in Russel-Street, Covent-Garden; and sold by T. Payne, at the Mews Gate; Messieurs Knapton and Horsefield, in Ludgate Street; Messieurs Dodsley, in Pall-Mall; T. Longman, in Pater-Noster Row; T. Davies, in Russel-Street, Covent-Garden; and J. Gretton, in Bond Street, MDCCLXI [1761]",365,1,1
62de1dac7683565f63aac9a0d5d7fff,"Ithaca, N.Y.: Abbe Press, [1952]",32,1,1
ab1d3e5a41dcf415f22420642b408328,"Rockville, Md: U.S. Dept. of Health, Education, and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics, 1977",160,1,1
63074779a9bb7f2e11ee6291a192250,"London: Printed for the author by W. Bulmer and Co., Cleveland-Row, St. James's; and sold by G. & W. Nicol, booksellers to His Majesty, Pall-Mall, 1809",151,1,1
61f751588fb538aa803c879f49a1356a,"Greenfield [Massachusetts]: Printed by John Denio, 1807",55,1,1
6c6df14eaf3ffacf45583e57c16d0eeb,"Xianggang: Wen wei shu dian, 1958 香港: 文偉書店, 1958",48,1,1
48d068b8bcd61f9efe888a7968a764a0,"Salem [Massachusetts]: Foote & Brown, Court Street, 1830",56,1,1
6ad7831057e70397ec5172cc73858423,"London: Macmillan and Co., Limited, 1940",40,1,1
25dcb4b551aac346d9eddf599a3fe522,"Boston: Wait, Green and Co, 1831",32,1,1
6c26388346af21f85da7df98dcf85775,"Xianggang: Wen wei shu dian, 1956 香港: 文偉書店, 1956",48,1,1
9b66f263cf1b63c36ba96b6f6261a82e,"Shijiazhuang Shi: Hebei jiao yu chu ban she, 2000, (2001 printing) 石家庄市: 河北敎育出版社, 2000, (2001 printing) Di 1 ban 第1版．",117,1,1
9911b03cf096e9dccaca1c9bce854ad8,"Beijing: Zhi shi chu ban she, Xin hua shu dian Beijing fa xing suo fa xing, 1999 北京: 知识出版社, 新华书店北京发行所发行, 1999 Di 1 ban 第1版",122,1,1
a648e891d4e7000acc253e45f07f2a1f,"[Boston]: [New England Loyal Publication Society], [1864?]",58,1,1
e7bd9194980df3fb14096241cac26ece,[1806-1818],11,1,1
f3712cf830b56b82e0f395638137fbf6,"New Haven: Yale university press London: H. Milford, Oxford university press, 1944",82,1,1
c9a1eb7822756e320e2228d424eb852c,"London: Printed for G. Badger, 1642",35,1,1
2b316134e14bcb6b84dbe6912b322e1f,"La Souterraine: la Main courante, 1998",38,1,1
96eab599dddef555e39fac451e12aa93,London: Printed. 1642.,22,1,1
73e126cae07cce7912f72912a372d3d7,"Rio de Janeiro: Imago, 1997",27,1,1
c05f49afcfe84e5df893585b03a374a5,"México D.F.: Universidad Iberoamericana, Artes de México, 1999 1st ed.",72,1,1
d3c6d3e0edb10f4a9a862a178efd2e0d,"London: Laur. Chapman, 1663",27,1,1
304be7b15cffcc5cdf0ea5291d57628,"Graz: H.Böhlaus, 1954",22,1,1
361dcf7c4702bf973fa762426bf5c8fe,"Universal City, CA: Universal, [2004], c1931, c1935, c1939, c1942, c1944",72,1,1
20f240dfda138e607fc145def4f3ccc1,"London: J. Mason, 1863",22,1,1
8d7a319abb1bf4f3d2d71031fdd6731,"New York: Philosophical Library, [1951]",39,1,1
5c92090a949f62f89310bc245b15a443,"Zürich: Verlag der Neuen schweizer rundschau, 1929",51,1,1
ca403fd033fd9cf3e7b3820cb287a5db,"Xianggang: Chang xing shu ju, [196-] 香港: 長興書局, [196-]",53,1,1
d79a90e2108920a577548e39dc410f52,"Buenos Aires: Sur, c1961",24,1,1
cd9934e25f617a526db18ebf06af5223,"New York: The Viking Press, 1937",32,1,1
e01786f10862a718bf14de8e7db8a9b0,"Paris: Aubier-Flammarion, c1974",31,1,1
a94d5d675568237bb2abd3bcc61438e5,"Hamden, CT: Archon Books, 1966 [c1945]",38,1,1
6ed7760f3b137e6688fc0c2e7adc3444,"Hyattsville, Md: Dept. of Health, Education, and Welfare, Public Health Service, National Center for Health Statistics, 1978",124,1,1
a66d0ed7def1db83842217e49012b9c,"Rockville, Md: Dept. of Health, Education, and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics Washington: for sale by the Supt. of Docs., U.S. Govt. Print. Off, 1977",221,1,1
7e7dd979c78f14ade14774c73e7ed9eb,"Rockville, Md: U.S. Dept. of Health, Education, and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics Washington: for sale by the Supt. of Docs., U.S. Govt. Print. Off, 1976",226,1,1
3782c89fb2afc90cd6bbe7bd8e1842e8,"New York; Detroit: Jerome H. Remick & Co, [c1913]",49,1,1
762f569280c9917290c007a78f1d28e7,"Ottawa, Ont: Heart's Core Publications, c2000",45,1,1
befdcad384049b9c152d81f182e1f9e9,"Nanjing: Nanjing da xue zhu ban she, 2000 南京: 南京大学出版社, 2000 Di 1 ban 第1版",72,1,1
facf243a9595ebd8f49d67fcd86d3467,"Philadelphia: Printed by Abraham Small, 1818",44,1,1
d941c16d23acfdc81af71b9e030000bd,"Washington: Library of Congress : for sale by the Supt. of Docs., U.S. Govt. Print. Off, 1975",93,1,1
ca599133d23af46f94873dc93fdb68de,"Normal, IL: Dalkey Archive Press, 1994 1st paperback ed.",56,1,1
40b6ac85758fea029476d70aa62341e7,"Printed at Worcester, Massachusetts: by Isaiah Thomas, MDCCXCI. [1791]",70,1,1
f213b23e76c20fd4bf5692440bf975f3,"London: Printed for Brabazon Aylmer, at the Three Pidgeons over-against the Royal Exchange, and William Rogers, at the Sun over-against St. Dunstan's Church in Fleetstreet, 1691",177,1,1
3eccd7368af3dbf8ea2358aeca8bc4f7,"Washington [D.C.]: Printed by Peter Force, corner of Eleventh Street and Pennsylvania Avenue, 1827",98,1,1
6db07e1e921d32dff43631254bafdcca,"London: H.M. Stationery Off, 1926-34",36,1,1
f99a97e22595c6c2282a8f2efe1f0fef,"Münster: Lit, [1989]",21,1,1
de37d8f1f3f4901c0f1f01197eb87b56,"Chicago: Rand McNally & Company, 1939 Abridged ed.",50,1,1
e4aeb46a150e3679e2019f2c18168e2e,"Oxford: Slatter and Rose, 1873",30,1,1
4960cc242bba9326bf273cc8b5a01f3c,"London: Booth-Clibborn Editions, c1999",38,1,1
6c14452fd43b99405cea537ff615e80f,"Racine, Wis: Whitman Publishing Co, c1934",41,1,1
9cafe18e923b1fec0dea283f394fe079,"New York: G. P. Putnam & sons, 1871 4th ed. Rev. by Richard A. Proctor",70,1,1
5bfa137fa77571d6412d462c92b45184,"[S.l.]: Turner Entertainment Co Burbank, CA: Warner Home Video, 1999",68,1,1
49cdb4065141d0806538925798b2be44,"Chengdu: Ba Shu shu she, 2000 成都: 巴蜀書社, 2000 Di 1 ban 第1版",57,1,1
369d91fa0ab6a281729f687e78453d27,"[Philadelphia]: London, printed, and Philadelphia, re-printed by M. Carey and co. for W. Spottswood, J. Rice and T. Seddon, 1785 2d ed.",135,1,1
1d48f412ad4cc787572013854f534158,"Portland, Maine: Thomas B. Mosher, 1903 3rd ed.",47,1,1
c02f318e7e7a9d4a02c7e7d56158070,"Pin-Balma: Sables, c1998",24,1,1
8b20724a111729541547bc30de089ce9,"Paris: Lettres modernes Minard, 1999",36,1,1
d732aac7024c95774872c1928d30ca43,"München: K.G. Saur, 2001",25,1,1
f1f99758ff52fed6c2212a0dac24e646,"New York (745 7th Ave., New York): De Sylva, Brown and Henderson, c1931",71,1,1
d7ec81f863a0f197d83795da2b1d42ae,"New York: De Sylva, Brown and Henderson, c1926",46,1,1
a7b667027dcfdd462a5a5741173b27da,"Tucson, A.Z.: Nazraeli Press, c2002 1st ed.",43,1,1
9aeff17894f5ad7958807979688fe0a4,"London: Orion, 2001 [New ed.]",29,1,1
1b036ed0cbd2de9fc6eb541ef6b02e64,"[New York, N.Y.]: ABC News, 2000",32,1,1
151e20a4c416ac2af327a9b4bc11f7e3,"Kota Kinabalu: Dept. of Sabah Museum and State Archives, 1991",61,1,1
e8a8328384cd08d74d786c7213497e26,"Mainz: P. von Zabern, 1978",26,1,1
4f5131b784b98c3a455dc8e3ccb563fe,"London: printed for J. Johnson, and J. Almon, [1780] The second edition",71,1,1
6245c692ab7d28b0d220d29be24fe2ed,"London: Chatto & Windus, 1883 A new ed.",39,1,1
39fe11947e946172d33691246a1b2152,"Dublin: Printed for G. and A. Ewing, W. Smith, J. Exshaw, and H. Bradley, M,DCC,LXI. [1761] The thirteenth edition, adapted to the new style; with a list of the medicinal plants, which may be gathered for use in each month",222,1,1
4cf3d2080d241df72320771bcd07b338,"Rockville, Md: National Center for Health Statistics; [for sale by the Supt. of Docs., U.S. Govt. Print. Off., Washington], 1975",128,1,1
54ce0499e143ea281bedfdbe3344efb2,"Hyattsville, Md: U. S. Dept. of Health, Education, and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics ; Washington : for sale by the Supt. of Docs., U. S. Govt. Print. Off, 1977",233,1,1
e9f5c0363ab8b9e6f005e6ad91f6031,"Rockville, Md: National Center for Health Statistics, For sale by the Supt. of Docs., U.S. Govt. Print. Off., Washington, 1974",126,1,1
e83efb13a40095a3142ed1cff2fa2f1f,"Rockville, Md: U.S. Dept. of Health, Education, and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics Washington: For sale by the Supt. of Docs., U.S. Govt. Print. Off, 1975",226,1,1
662b461449bf04062eb84da11477298,"New York, N.Y.: C.F. Peters, [2010], c1984",42,1,1
7808f0ab0aa2d1c1c00aec99220779fd,"U.S.: Columbia Record, [1920]",29,1,1
54365cfb3599a7c895d8445cca38b9a,"U.S.: Columbia Record, [1921]",29,1,1
fe3f13d518e9b690433d821fc21bd213,"Basingstoke: Palgrave Macmillan, 2010",37,1,1
b7f8d0fc66ec7bed7509b621716c40bd,"New York, U.S.A.: Columbia, [1930]",34,1,1
e52411d3c1d476174a08568cac7dcc52,"Taibei Xian Yonghe Shi; 台北縣永和市: Hua Mulan wen hua chu ban she, 花木蘭文化出版社, 2008, 2008 Chu ban 初版",94,1,1
c28864c3083a56360ad50d54cbaafdc8,"U.S.A.: Columbia, [1939]",24,1,1
84ed30cdd37a2ed1f5add2467244ecf5,"U.S.: Columbia, [1920]",22,1,1
68cf088841eeabccf03c537dfee53add,"New York, U.S.A.: Columbia, [1926]",34,1,1
bcffc29f06d62940a8764ad921673d63,"U.S.A.: Columbia, [1945]",24,1,1
eb6584566867a198a7095f2d2b68d81e,"[United States]: Columbia, [1924]",33,1,1
81cc226d72d85782ab9810a581799018,"New York, U.S.A.: Columbia, [1931]",34,1,1
6f69a821bc04cf837e9cd05ceb0ffd4e,"London: Printed for A. Wren & G. Hodges, MDCCLXXXIV. [1784]",59,1,1
8b4c8a944221a5274060ba32967b5976,"Kent, CT: Creative Arts Television, 1960",40,1,1
6a9373b2279e1d2bc3b2a91badb6d95d,"Rockville, Md: National Center for Health Statistics; [for sale by the Supt. of Docs., U.S. Govt. Print. Off., Washington], 1972",128,1,1
43fde174395c1fdba742793f303ff3b2,"[London]: Publish'd as the act directs, May 12, 1800, at R. Ackermann's, 101 Strand, [12 May 1800]",98,1,1
9b9b9332d22fa4b0d3616bb00f7a9ca3,"Burbank, CA: Warner Home Video, [2001]",38,1,1
bde5c2df3089e56149e5ff71bba5c826,"Friendswood, TX: Total Recall Publications, 2008",48,1,1
99f32648faac9066696d83a189fe98ae,"[London]: Pubd. April 15th, 1799, by H. Humphrey, 27 St. James Street, London, [15 April 1799]",94,1,1
3322d7a6598e513b57e7fd01e961fdef,"New York, NY: Broadway Theater Archive, [n.d.]",46,1,1
df7b006b120893b4adf12064df3327c0,[London]: [approximately 1791],30,1,1
c0ea74805a7d5f900707d2216015303,"San Francisco: Ignatius Press, c2012",36,1,1
2d5ecd485ac58b446605a0c47d0ecdf8,"Washington, DC: 1889",20,1,1
f36209ffbd0c1aec6915fa0746d8361a,"Washington, DC: 1838",20,1,1
f3d5c06c978f35556696e6746d2258c2,"[New York]: RCA Victor, [1964]",30,1,1
1908bab0765f20035dcc2b4ee09def2c,1986,4,1,1
c5be26cacce70decbc296b9e6179ec5d,"Berkeley, Calif: Music & Arts, p1993",36,1,1
fe353595d52a7192ae2e173a4f39b232,"London: Zoilus Press, 2009",26,1,1
8d60b4c49a880d752b2ce4a2d0fb5a08,"São Paulo: Editora Perspectiva, 2009",37,1,1
60c5dd4d1c1aa44f58f02894bbc80914,"São Paulo: Risco Editorial, 2010",33,1,1
9a059c511ebbd0bdbc52f766c81fafee,"London: printed by J. Brudenell, for William Haws, 1703 The second edition",74,1,1
5d30e1c4999c7977219f0e0dd9531113,"Lanham: Lexington Books, c2009",30,1,1
b61f5fff1625f6e23d0f45595b72a488,"Oxford: Leonard Lichfield, 1652",31,1,1
b1f52e46baf8b8a54a29e80cfdce30be,"[Boston]: Russell, Cutler & Co. printers, [1814]",48,1,1
5537b6e44e13ec58bb184273abd6c34d,"[Boston]: Russell, Cutler & Co. printers, [1810]",48,1,1
73149f655afe4423f0d1654edae109ac,"Taibei Xian Yonghe Shi: Hua Mulan wen hua chu ban she, 2006 台北縣永和市: 花木蘭文化出版社, 2006 Chu ban 初版",93,1,1
4a05086811b7a93ec7c7b2a5be304b15,"[Xianggang]: [Di zhi wen hua chu ban you xian gong si] [香港]: [迪志文化出版有限公司] Taibei Shi: [Han zhen tu shu suo ying gong si zong jing xiao], [2006] 臺北市: [漢珍圖書縮影公司總經銷], [2006]",170,1,1
47650cb8b82883c164b64e2428e574c0,"London: Thomas Parkhurst, Jonathan Robinson, and John Lawrence, 1707",68,1,1
3e0792afbe4075154f4ed02470d65fe8,"Dornach: Rudolf Steiner Verlag, 2009 1. Aufl.",45,1,1
5c943266e78afec24d704b0e3054b71d,"London: Printed: and sold by J. Morphew near Stationer's-Hall, MDCCXVII. [1717]",79,1,1
868e9e01428bd3f6230347cb4ecb1155,"London [England] printed: and sold by J. Morphew near Stationer's-Hall, MDCCXII. [1712]-",88,1,1
9572a304f856100496beab789adc4285,"[Edinburgh]: London: printed for James Knapton at the Crown and Timothy Childe at the White Hart, in St. Paul's Church Yard. 1720-21. Reprinted at Edinburgh, 1720-21",165,1,1
cf39ce0477d897110282ba4188f37363,"Dublin: Printed by James Hoey, and George Faulkner, at the Pamphlet Shop, in Skinner-Row, opposite to the Tholsel, 1729",119,1,1
d91336942a9a4cd26e5d67f91405bfc7,"Xiamen Shi; 厦门市: Xiamen da xue chu ban she, 厦门大学出版社, 2010, 2010 Di 1 ban 第1版",76,1,1
34a940e3565209f4d890ed26d4dc91af,"Basel: Schwabe, 2008",20,1,1
6be4b327276676c87b07b94eb7c28a54,"Forest Row: Rudlof Steiner Press, 2009",38,1,1
766e7d6a75cb8a6ec289cc464e286c2a,"[East Sussex]: Rudolf Steiner Press, 2009",41,1,1
57861a17b0afe837fd6b0c6cbdf6b11b,"New York: Bloom's Literary Criticism, c2008",43,1,1
4eabc8f286ed7e4fe1288ca1e678a8ed,"London: B.D. Cousins, 1840",26,1,1
3ccd3ed75d52c699620c122e1bc67079,"New York, NY: Bloom's Literary Criticism, c2009",47,1,1
ca7cbaf0ade8e5f6c90a6393d3f91c1c,"New York: Bloom's Literary Criticism, c2010",43,1,1
e144e1417c76f1c62a59fb46cb104af1,"[London]: Published by S.W. Fores, 50 Piccadilly, [May 1800]",60,1,1
bc5b18d4f4fd43daa7d38ce223cc4f97,"London [England]: printed for Bentley and Co. no 24, Finch Lane, MDCCLXXXIX. [1789]-1791 [i.e. 1792]",100,1,1
2198341566e801453c696faaaf33a81b,"London: Printed for Bentley and Co. Fetter Lane, MDCCXL [1791] The third edition",80,1,1
909b70f634acf39f866840ee32bee4b5,"Baton Rouge, La: Louisiana State University Press, c2008",56,1,1
f25c27786278b3f02af2217641e7f607,"Edinburgh: Printed and sold in Pearsons Closs, a little above the Cross, north side of the Street, 1745",103,1,1
c424c527a4f462ab0ae7b1321d3865f8,"London: Francis Tyton, 1649",27,1,1
9b1c3d5f3b950ce211e8dd870d1bcc60,"Massachusetts-Bay: Worcester: Printed by Isaiah Thomas, by order of the Provincial Congress, [1775]",99,1,1
965df61eaa8e6dec05b96531e9d528f,"[Boston]: Printed at Boston by I. Thomas and E.T. Andrews, Faust's Statue, no. 45, Newbury Street, MDCCXCIII [1793]",115,1,1
c02f54080820a7d9b525c35484b77b96,"Walpole [N.H.]: Printed for Thomas & Thomas, by David Carlisle, 1800",68,1,1
8b8dd5f96adfb2625eabeab0d57b37b,"Boston: Damrell & Upham, The Old Corner Bookstore London: Griffith Farran & Co, 1892",84,1,1
7491994c915e40ebd74bca1d22eb9bdf,"Dublin: Printed for Bart. Corcoran, on the Inns-Quay, near the Cloysters, M,DCC,LXX. [1770]",91,1,1
7ca97167bfa5a5992e89c1f6678937ad,"London: Printed for Jacob Tonson, within Grays-Inn Gate next Grays-Inn Lane, 1703",81,1,1
c8971067721088d59a0964628cfacf1b,"London: Printed for John Bell ... and C. Etherington, 1776",58,1,1
607a4ee6e0da1785e27aa7e2b61f97d4,"Dublin: Re-printed by Edwin Sandys, for George Grierson, at the Two Bibles in Essex-Street: where are to be publish'd (in the same letter and volumn) all Mr. Rowe's plays, with their lives and characters of such of them as are published, [1715?]",245,1,1
6e67b784ca3f9674ffa39416a9af6527,"London: Printed for T. Cadell, in the Strand, M.DCC.LXXVI. [1776] The third edition",83,1,1
3df52c16a736f319630f2ecd90c953c4,"[Boston]: [s.n.], [1859]",24,1,1
9c2f2e5e196515e871982097096772e7,"New York, N.Y.: D. Appleton & Co, 1865, 1860",44,1,1
5bcfaced2f00c3d91d6cc1e13bd0ea7b,"New York, N.Y.: D. Appleton & Co, 1910",38,1,1
bf7823e33f414f6148ef05f8ebbd0ac,"New York: D Appleton & Co, 1910 2nd ed.",39,1,1
e5aabf3b6b5eb71c2bc9bf85f85c81e9,"[Uniontown, Pa]: [Printed at the Office of the Uniontown Democrat], [1844]",74,1,1
636f93fbbb777a32a1425ffa52311085,"[Marshall, Mich]: [s.n.], [1844]",32,1,1
8fda64989781b8e14c670e972574ac54,"[Boston]: [Printed by Thomas and Andrews], [1797]",49,1,1
be9ce91a2c24dbe28fd2cab2c6716533,"[Worcester, Mass.]: Printed by Isaiah Thomas, Jun. Worcester: for Thomas & Andrews: sold at their bookstore, no. 45 Newburystreet, Boston, by Thomas, Andrews & Penniman, Albany, and by Thomas, Andrews & Butler, Baltimore, --May--1798-- Fourth American edition",259,1,1
161e716b2a4b49e43de3441276e9f7ac,"Boston: Printed and sold by Isaiah Thomas, at his printing-office, near the mill-bridge, MDCCLXXIII. [1773]",107,1,1
fb4172795f77658391f7158c19daf61e,"Massachusetts-Bay: Worcester: Printed by Isaiah Thomas, near the court-house, MDCCLXXV. [1775]",94,1,1
f64b769dd7f9cc16c33db423ab49ce26,"Printed at Boston: By I. Thomas and E.T. Andrews, Faust's Statue, no. 45, Newbury Street, 1794",94,1,1
55a73ebfa00577790257b624b459e6d9,"Printed, typographically, at Boston: by Isaiah Thomas and Ebenezer T. Andrews. Sold at their bookstore, no. 45, Newbury Street; by said Thomas in Worcester; and by the booksellers in Boston, and elsewhere, 1794",210,1,1
b5ddab24c2984179ef6479d1ca48ed4d,"Evanston, Ill: Northwestern University Press, 2011",50,1,1
40d0502b57e83b1757df7ff3fd14ee6d,"Forest Row: Temple Lodge, 2011",30,1,1
73f2f454f323f3946a8d654a2bb547b3,"Beijing; 北京: Ren min jiao yu chu ban she, 人民教育出版社, 2010, 2010 Di 1 ban 第1版",74,1,1
eba3bb9b218c82659a521571b5efb530,"Washington, DC: 1967",20,1,1
6842ea409e2c92fdb2a65089e64bce0,"New York: Vintage International, 1994",37,1,1
d046ddf3623bb286749181b3468869d4,"London: J. Chapman, (O. Woodfall and Son), 1852",47,1,1
7c4b7695b32c67d8107a46f310498448,"[New York]: [For sale at the office of the Tribune], [1844]",59,1,1
2bcd7dbd87d71f5f30f207585836261e,"[Washington, D.C.?]: [s.n.], [1825]",35,1,1
984886305ef9355004d3cf85061ec987,"[Washington, D.C.?]: [s.n.], [1795]",35,1,1
9a0470a148f67f8b0dcfaf2db49c486e,"Washington, DC: 1963",20,1,1
ff83a805d6778f5de432d8421ea1f2e6,"Washington, DC: 1976",20,1,1
129bd0a5db61fe3e7146cd7f6a9c019,"Washington, DC: 1972",20,1,1
b3f7ce6e06eecb7700b6758391792b9,"Washington, DC: 1962",20,1,1
bb37f397988d226963ed79ad31ee7c62,"Washington, DC: 1837",20,1,1
4f2f99424dc8ae7ff914bb91da58b916,"Washington, DC: 1966",20,1,1
2b49200104aece5484d3b32860910811,"Los Angeles, CA: L. A. Theatre Works, 2011",42,1,1
255637cd208ed5a53b4ad1084444169c,"Washington, DC: 1913",20,1,1
d7bee87f1d2ffc400d28a9f0c631cbc2,"Washington, DC: 1918",20,1,1
24fbc3a3667aa7fd2aa96a58f52b7602,"Washington, DC: 1920",20,1,1
afede9d60b403301d2ea3f4bab6de2fe,"New York: Taintor Bros. & Co. (New York Print. Co.), 1867",57,1,1
2622843865642f947aaddefc0386cca8,"London: Printed for Robt. Sayer, No. 53 Fleet Street, [between 1746 and 1766?]",78,1,1
2f3f94b764edea21f988877a25fa0c7f,"Hayes, Middlesex, England: EMI Classics, p1991",46,1,1
18a58419fea1468c9b01222fc4b82a00,"Boston: J.E. Farwell and Co., city printers, 1862",49,1,1
c20626659784c69ded4fcdbb6415c715,"Boston: New-England Historic-Genealogical Society, (G.C. Rand & Avery), 1865",76,1,1
9b202da018e64da92a6c4d3e54557ae7,"London: Printed for Knight and Lacey, 1825",42,1,1
d21e9a35da50889c15a24145a9975f3c,"Washington, DC: 1932",20,1,1
39a212f296dd54c6239c5eb24beb740b,"[London]: BBC Music Magazine, p1996",35,1,1
20449a3bec00d508ca2ada827f6cf23e,"[New York]: ArtistLed, p[2010], 2011",36,1,1
df24a55a11f7dfe2de7a34dab627ad82,"Washington, DC: 1914",20,1,1
31c6c3fe6bb31971b9b4b9d77b8a5d19,"[Hyattsville, Md.]: U.S. Dept. of Health, Education, and Welfare, Public Health Service, Office of Health Research, Statistics, and Technology, [1979]",150,1,1
225ab4a72905d67d51cb750c72872c37,"[Hyattsville, Md]: [U.S. Dept. of Health and Human Services, Public Health Service, National Center for Health Statistics], [1982]",130,1,1
f5ab643ee47b5bd35d8048d020599ccd,"Washington, D.C.: National Academies Press, [2010], ©2010",57,1,1
7119e1c1fab01000a79d232638cbda49,"Washington, D.C.: National Academies Press, c2009",49,1,1
9321b9a28d43870646d3871c9d52db7b,"Washington, D.C.: National Academies Press, c2008",49,1,1
b8ae723e5b8803bec29370f95355381d,"New York, N.Y.: New World Records, p2003",40,1,1
e2fca247bc65b56628cb03d9c33336fe,"Washington, DC: 1909",20,1,1
70d148e4b0142e532713c097fd03b032,"Washington, DC: 1911",20,1,1
fc7be0c382b640c4994fbbf826553b5b,"Washington, DC: 1912",20,1,1
c29ba1a9bab64e5885a1b8e586263898,"Washington, DC: 1945",20,1,1
364e762b9e27a2f6109bf0000eea14ef,"Tōkyō; 東京: Hanawa Shobō, 塙書房, 2012, 2012 Shohan 初版",53,1,1
aa03bfe4daf25f3ba91e787c2cae8f7a,"Washington, DC: 1936",20,1,1
70476643d3204918a4be77f487123d4b,"Washington, DC: 1950",20,1,1
6076fe8ca8bd39fdc1119c2796c13bcc,"Washington, DC: 1943",20,1,1
33c6c21486ba63563096ac5adef477ae,"[England]: EMI Classics, p1994",30,1,1
4c5dab54883cb083b9b1a21e074740b2,"Holzgerlingen, Germany: Hänssler Classic, SWR Music, p2005",59,1,1
903b88f0164785d53e4c521f9eee17ee,"[Hayes, Middlesex, England]: EMI Classics, [2005]",49,1,1
1a5a3a1bc435616053469f897114c92b,"Jackson Heights, NY: Painted Smiles, p1993",42,1,1
3c49faa71c1913cfd7660f3baec298f4,"[London]: [Philip Overton and John Cooper], [1726] [State 4]",60,1,1
d4b8b372f50ea88e819f6dba0fca6c88,"Washington, DC: 1849",20,1,1
e2a2c18dbdea09fe04a0616e290169fb,"Washington, DC: 1842",20,1,1
27ca362e35ebde6958202a21f7c0aae5,"Washington, DC: 1840",20,1,1
7986ef25af6b22edc7ceb47515fa264f,"[England]: EMI/Broadway Angel, p1993",36,1,1
1531f2f47dacd8ee83f34423a61390f5,"[U.S.?]: Boosey & Hawkes, [1986], c1983",39,1,1
e3460f34008fc40791143ab33d7b36dd,"[University, N.D.]: University of North Dakota, c1920",53,1,1
fd8bb8e990001545bf7a105a527ece37,"[England and Ireland]: [1711-1880, bulk between 1770-1820]",58,1,1
74db7de95f4ad8d301293d3fed9e2e7c,"[London]: Published by Thos. Cornell, 16th February 1790",56,1,1
3d999648ba4abfe3c52eaf962eadd06a,"Washington, DC: 1850",20,1,1
53f227172938af77c4f5f3b551f0f6cc,"New York: M. Day & Co, 1839",27,1,1
6084e67247266fbb848a47452d8cc6a4,"New York: Piercy & Reed, printer, 1839",38,1,1
8e8701c03e76d7ccdcdedc8616300e85,"New York: Greeley & McElrath, 1844",34,1,1
4d9e24343d54bc32de5179163c0d3f80,"Washington, DC: 1891",20,1,1
55ac5eb4ab2c29dade82c93cd1b90333,"Washington, DC: 1890",20,1,1
218777ec74929e9349ccccc919cfb09a,"Iowa City: University of Iowa Press, c2008 Baltimore, Md: Project MUSE, 2012",76,1,1
