entity1,entity2,confidence,threshold,margin
1039598#Agent100-18,4616620#Agent100-17,0.7070433549580413,0.7,0.007043354958041315
12974399#Agent700-40,16044363#Agent700-34,0.707052614334661,0.7,0.007052614334661089
15505469#Agent700-35,9507976#Agent100-11,0.7070545093418943,0.7,0.007054509341894333
11810551#Agent100-11,8237359#Agent100-8,0.7070765935011902,0.7,0.007076593501190276
12181005#Agent700-35,16044278#Agent700-32,0.7070865772790867,0.7,0.007086577279086792
12974399#Agent700-39,16044277#Agent700-33,0.707118127017726,0.7,0.0071181270177260725
12974399#Agent700-38,16044277#Agent700-33,0.7071290048850165,0.7,0.007129004885016554
12181005#Agent700-37,16044277#Agent700-33,0.7071290407568684,0.7,0.007129040756868488
12974399#Agent100-13,16044363#Agent700-33,0.7071517759420016,0.7,0.00715177594200167
10096888#Agent700-24,16044278#Agent700-32,0.7071523809370709,0.7,0.007152380937070935
12181005#Agent700-34,16044363#Agent700-33,0.7071744818756712,0.7,0.007174481875671268
12181005#Agent700-29,16044363#Agent700-33,0.7072008794568314,0.7,0.007200879456831455
12181005#Agent700-27,16044363#Agent700-34,0.7072041722947099,0.7,0.007204172294709932
12181005#Hub240-14-Agent,16044363#Agent700-32,0.7072467561758677,0.7,0.007246756175867786
12181005#Agent700-30,16044363#Agent700-33,0.707248234450801,0.7,0.007248234450801028
12181005#Agent700-26,16044278#Agent700-32,0.7072538718045012,0.7,0.007253871804501211
5445772#Agent100-13,9590880#Agent100-11,0.7072636182720127,0.7,0.007263618272012717
12181005#Agent700-28,16044278#Agent700-32,0.7072900765635859,0.7,0.007290076563585934
12181005#Agent700-31,16044277#Agent700-33,0.7072914323907178,0.7,0.0072914323907178336
15537371#Agent100-11,3421337#Agent700-33,0.7072983820802156,0.7,0.007298382080215604
12181005#Agent700-26,16044277#Agent700-33,0.7073571304899864,0.7,0.00735713048998643
12181005#Agent700-35,16044363#Agent700-33,0.707373298196222,0.7,0.007373298196222011
12181005#Agent700-31,16044363#Agent700-32,0.7073756463951528,0.7,0.007375646395152868
10474774#Agent700-32,16044363#Agent700-34,0.7073858036547916,0.7,0.007385803654791689
14910820#Agent100-10,300158#Agent600-19,0.7074011257736204,0.7,0.007401125773620398
14910821#Agent100-10,300158#Agent600-19,0.7074011257736204,0.7,0.007401125773620398
12181005#Agent700-27,16044363#Agent700-32,0.7074181002994117,0.7,0.007418100299411701
13930523#Agent100-10,6926491#Agent600-29,0.7074295390589213,0.7,0.007429539058921297
10764726#Agent600-20,1178247#Hub240-16-Agent,0.7074359891716103,0.7,0.007435989171610369
12181005#Agent700-38,16044277#Agent700-33,0.7074412289443104,0.7,0.00744122894431043
13932611#Agent100-10,7932218#Agent600-24,0.7074523556142087,0.7,0.007452355614208761
1271161#Agent100-13,15462492#Agent100-11,0.7074607429945575,0.7,0.007460742994557568
12941547-2eff77a3-e430-4de0-9078-ae9d7ec58965#http://id.loc.gov/rwo/agents/n50022330,16201990#Agent100-10,0.707471879315809,0.7,0.00747187931580906
12181005#Agent700-33,16044278#Agent700-32,0.7074730593003842,0.7,0.007473059300384222
12974399#Agent700-39,16044363#Agent700-34,0.7074763953551699,0.7,0.0074763953551699736
12974399#Agent700-38,16044363#Agent700-33,0.7074831226812455,0.7,0.007483122681245513
10972343#Agent600-19,1178247#Hub240-16-Agent,0.7075056060168728,0.7,0.00750560601687289
9351674#Agent100-10,9451353#Agent100-9,0.7075100383293653,0.7,0.007510038329365365
11190224#Agent600-43,1337407#Agent600-19,0.7075186627684559,0.7,0.007518662768455919
12181005#Agent700-37,16044278#Agent700-32,0.7075277401821957,0.7,0.007527740182195708
12851240#Agent600-29,13932529#Agent100-10,0.7075313058217995,0.7,0.0075313058217995055
12181005#Agent700-26,16044363#Agent700-33,0.7075325405125951,0.7,0.0075325405125951095
12181005#Agent700-38,16044278#Agent700-32,0.7075478820229711,0.7,0.007547882022971186
12878828#Agent600-27,14910820#Agent100-10,0.7075522251972339,0.7,0.007552225197233975
12878828#Agent600-27,14910821#Agent100-10,0.7075522251972339,0.7,0.007552225197233975
12181005#Agent700-28,16044363#Agent700-33,0.7075545531630764,0.7,0.007554553163076405
12181005#Agent700-33,16044363#Agent700-33,0.7075691595099615,0.7,0.0075691595099615094
12974399#Agent700-40,16044363#Agent700-33,0.7075977408492523,0.7,0.007597740849252355
2957451#Agent700-18,2958200#Agent600-19,0.7076067386233746,0.7,0.007606738623374687
1339998#Agent100-13,15469026#Agent100-12,0.7076243467632609,0.7,0.0076243467632609585
12181005#Agent700-33,16044277#Agent700-33,0.7076429122396934,0.7,0.007642912239693489
1283432#Agent100-13,1425308#Agent100-14,0.7076964921038601,0.7,0.007696492103860142
12181005#Agent700-31,16044278#Agent700-32,0.7076988100494819,0.7,0.007698810049481919
11077671#Agent700-29,16044363#Agent700-32,0.7076991706719825,0.7,0.007699170671982558
11077671#Agent700-29,16044363#Agent700-33,0.7077041289528611,0.7,0.0077041289528611
12181005#Hub240-14-Agent,16044277#Agent700-33,0.7077255021291765,0.7,0.0077255021291765535
12931006-2cb9c912-f89d-4262-9502-512a64ce56a3#http://id.loc.gov/rwo/agents/nr94030053,15537371#Agent100-11,0.7077404668207813,0.7,0.007740466820781333
10721964#Agent600-19,3962535#Agent100-10,0.7077476932977371,0.7,0.007747693297737168
11818330#Agent600-22,5444668#Agent700-45,0.7077628692262783,0.7,0.007762869226278335
14714919#Agent100-7,3486863#Agent700-20,0.7077917465462924,0.7,0.007791746546292444
12974399#Hub240-14-Agent,16044278#Agent700-32,0.707792627371904,0.7,0.007792627371904004
1039598#Hub240-19-Agent,1099434#Hub240-18-Agent,0.7078000490420363,0.7,0.00780004904203635
12941547-87c0f09f-686b-4cba-af23-cde7726204cc#http://id.loc.gov/rwo/agents/n50022330,16201990#Agent100-10,0.7078068808694893,0.7,0.00780688086948933
12181005#Agent100-13,16044363#Agent700-34,0.7078167209862452,0.7,0.007816720986245196
10764726#Agent600-20,1178247#Agent100-15,0.7078227815389144,0.7,0.00782278153891447
10764726#Agent600-20,1178247#Agent700-24,0.7078227815389144,0.7,0.00782278153891447
2204439#Agent700-20,6767589#Agent600-20,0.7078474664296647,0.7,0.007847466429664718
10474774#Agent700-32,16044363#Agent700-32,0.707854414886239,0.7,0.007854414886239058
10096888#Agent100-10,16044277#Agent700-33,0.7078576180099421,0.7,0.007857618009942113
12181005#Agent700-37,16044363#Agent700-32,0.7078651291381058,0.7,0.007865129138105886
11181487#Agent100-13,16201990#Agent100-10,0.7078735841471401,0.7,0.007873584147140122
1337976-9003cadf-0b03-448a-8a4b-922650e3ee4a#http://id.loc.gov/rwo/agents/n97043721,1486016#Agent100-16,0.7079003520038819,0.7,0.00790035200388195
11069530#Hub240-10-Agent,16044366#Agent700-32,0.7079024321534985,0.7,0.007902432153498506
12181005#Agent700-37,16044363#Agent700-34,0.707923182984197,0.7,0.00792318298419703
10972343#Agent600-19,1178247#Agent100-15,0.7079750992127624,0.7,0.007975099212762404
10972343#Agent600-19,1178247#Agent700-24,0.7079750992127624,0.7,0.007975099212762404
12181005#Hub240-14-Agent,16044278#Agent700-32,0.7079814544344446,0.7,0.007981454434444646
12181005#Agent100-13,16044363#Agent700-32,0.7079933675338573,0.7,0.007993367533857376
15831273#Agent100-9,9350053#Agent100-11,0.7080721468891265,0.7,0.008072146889126497
12181005#Agent100-13,16044277#Agent700-33,0.7080727216783974,0.7,0.008072721678397454
12181005#Agent700-38,16044363#Agent700-33,0.7080861900997267,0.7,0.008086190099726775
15537371#Agent100-11,1768140#Agent700-57,0.7080912193046771,0.7,0.008091219304677155
10096888#Hub240-11-Agent,16044277#Agent700-33,0.7080981681078682,0.7,0.008098168107868231
11796153#Agent600-22,5444668#Agent700-45,0.7080986051304465,0.7,0.008098605130446579
12181005#Agent700-27,16044277#Agent700-33,0.708099291680235,0.7,0.008099291680235043
15831370#Agent700-30,9350053#Agent100-11,0.708123737216394,0.7,0.008123737216394034
12974399#Agent700-39,16044363#Agent700-33,0.7081291959379217,0.7,0.008129195937921718
11053359#Hub240-10-Agent,16044362#Agent700-32,0.7081372452705857,0.7,0.008137245270585791
6283035#Agent100-13,7695158#Agent100-16,0.708150683631277,0.7,0.008150683631277023
2103845#Agent600-21,6269446#Agent100-13,0.7081533090504897,0.7,0.008153309050489721
12181005#Agent700-31,16044363#Agent700-33,0.7081627829231744,0.7,0.008162782923174405
4941128#Agent700-21,9846202#Agent100-10,0.7081690439634978,0.7,0.008169043963497824
13933227#Agent100-10,5542204#Agent100-11,0.7081989713612404,0.7,0.008198971361240481
10965981#Agent700-33,11011992#Agent700-29,0.7082161764547222,0.7,0.00821617645472228
11325176-b1140e16-dd90-462a-9326-42224f5541fe#http://id.loc.gov/rwo/agents/n80126106,14910820#Agent100-10,0.7082196449974224,0.7,0.008219644997422448
11325176-b1140e16-dd90-462a-9326-42224f5541fe#http://id.loc.gov/rwo/agents/n80126106,14910821#Agent100-10,0.7082196449974224,0.7,0.008219644997422448
13932535#Agent100-10,8050270#Agent600-29,0.7082308327409049,0.7,0.00823083274090497
12181005#Agent700-27,16044278#Agent700-32,0.7082317410825858,0.7,0.008231741082585842
5459924#Agent600-25,594717#Agent600-23,0.7082755785212048,0.7,0.008275578521204863
5459924#Agent600-26,594717#Agent600-23,0.7082755785212048,0.7,0.008275578521204863
10092619#Agent700-37,16044277#Agent700-33,0.7082824624516204,0.7,0.008282462451620454
16044362#Agent700-32,4183202#Agent700-35,0.70829857513016,0.7,0.00829857513016008
3163525#Agent600-15,9502611#Agent600-41,0.7083007331392305,0.7,0.00830073313923052
12181005#Agent100-13,16044278#Agent700-32,0.7083021172259512,0.7,0.0083021172259512
11077671#Agent700-29,16044363#Agent700-34,0.7083401449148674,0.7,0.008340144914867453
11069530#Hub240-10-Agent,16044024#Agent700-40,0.7083627354820751,0.7,0.008362735482075112
12974399#Agent100-13,16044278#Agent700-32,0.7083898538075352,0.7,0.008389853807535208
16044362#Agent700-32,4183202#Hub240-20-Agent,0.7084140557212665,0.7,0.008414055721266522
16044362#Agent700-32,4183202#Agent700-37,0.7084207421894319,0.7,0.008420742189431896
16044362#Agent700-32,4183202#Agent100-19,0.7084305970135347,0.7,0.008430597013534769
11069530#Agent100-9,16044366#Agent700-32,0.7084411720427717,0.7,0.008441172042771727
11284799-df5ffd9d-044a-4857-8f1d-4585bab7ff4c#http://id.loc.gov/rwo/agents/n89644560,6255540#Agent600-22,0.7084577763108321,0.7,0.00845777631083211
11053359#Agent100-9,16044362#Agent700-32,0.7084717661441856,0.7,0.008471766144185655
11170083#Agent700-51,16043945#Agent700-50,0.7084990013325696,0.7,0.008499001332569645
1039598#Hub240-19-Agent,1099434#Agent100-17,0.7085199228979646,0.7,0.00851992289796466
12181005#Agent700-27,16044363#Agent700-33,0.7085221758269346,0.7,0.008522175826934597
7398575#Agent700-24,8237363#Agent100-8,0.7085556187909667,0.7,0.008555618790966779
12181005#Hub240-14-Agent,16044363#Agent700-33,0.7085559404147731,0.7,0.008555940414773144
16044362#Agent700-32,4183202#Agent700-36,0.7085608494487894,0.7,0.008560849448789432
10092619#Agent700-33,16044277#Agent700-33,0.7085974376673791,0.7,0.008597437667379193
12851240#Agent600-29,13933224#Agent100-10,0.7086288841165711,0.7,0.008628884116571145
11774403#Agent700-30,16044379#Agent700-34,0.7086395833521293,0.7,0.008639583352129332
12974399#Agent700-40,16044278#Agent700-32,0.7086403720176335,0.7,0.008640372017633569
16201990#Agent100-10,3611491-37f7eb52-4ab1-4eaf-983a-0d1aa44a9b16#http://id.loc.gov/rwo/agents/n50022330,0.7086482730242387,0.7,0.008648273024238762
15469026#Agent100-12,9501350#Agent700-22,0.7086579535384726,0.7,0.008657953538472651
15469026#Agent100-12,9501350#Agent700-25,0.7086579535384726,0.7,0.008657953538472651
10974333#Agent600-19,58375#Agent600-21,0.7086879046207146,0.7,0.00868790462071467
3007770#Agent600-19,9333378#Agent100-13,0.7086890146873356,0.7,0.008689014687335628
3163525#Agent600-15,9415348#Agent600-19,0.7086895237016618,0.7,0.008689523701661872
15448684#Agent100-11,1737312#Agent100-12,0.7087122617079192,0.7,0.008712261707919278
14600126#Agent600-21,5489307#Agent100-11,0.7087330249882958,0.7,0.008733024988295868
1184535#Agent692-22,9588353#Agent600-19,0.7087343935590731,0.7,0.008734393559073128
1184535#Agent692-20,9588353#Agent600-19,0.7087343935590731,0.7,0.008734393559073128
13932577#Agent700-33,7932218#Agent600-24,0.7087403257501786,0.7,0.00874032575017869
10092619#Agent700-36,16044277#Agent700-33,0.7087684249482966,0.7,0.00876842494829666
10096888#Agent100-10,16044278#Agent700-32,0.7087684320542413,0.7,0.008768432054241382
16210728-c18ca13d-3b84-4db1-a9c3-eca073d8f4b6#http://id.loc.gov/rwo/agents/n81036429,8331885#Agent600-22,0.708775028734029,0.7,0.008775028734029022
2958200#Agent600-19,733649#Agent100-14,0.7087964673497307,0.7,0.008796467349730719
10092619#Agent700-34,16044277#Agent700-33,0.7087980880394651,0.7,0.008798088039465135
12427637#Agent600-29,13932627#Agent100-10,0.7088452121084219,0.7,0.00884521210842193
11325176-b1140e16-dd90-462a-9326-42224f5541fe#http://id.loc.gov/rwo/agents/n80126106,5444668#Agent700-45,0.7088658676113768,0.7,0.008865867611376865
4754053#Agent600-23,6283035#Agent100-13,0.7088666913516957,0.7,0.00886669135169571
11069530#Hub240-10-Agent,16044277#Agent700-33,0.7088963626856711,0.7,0.008896362685671177
13933229#Agent100-10,8050270#Agent600-29,0.7088979969696426,0.7,0.008897996969642663
123229#Agent600-20,13932627#Agent100-10,0.7089080391148342,0.7,0.008908039114834287
11069530#Agent100-9,16044024#Agent700-40,0.7089108138785838,0.7,0.008910813878583834
10092619#Agent700-35,16044277#Agent700-33,0.7089342012578816,0.7,0.008934201257881691
1696125#Agent100-15,4073271#Agent700-24,0.7089380973115299,0.7,0.008938097311529947
1338546#Agent692-20,9350053#Agent100-11,0.7089449872446887,0.7,0.008944987244688729
1338546#Agent692-21,9350053#Agent100-11,0.7089449872446887,0.7,0.008944987244688729
11170083#Agent700-51,16044379#Agent700-34,0.7089554237423485,0.7,0.00895542374234859
1696125#Agent100-15,9590880#Agent100-11,0.7089655003215127,0.7,0.008965500321512776
12550948#Agent600-21,13933229#Agent100-10,0.7089675953119348,0.7,0.008967595311934806
12550948#Agent600-22,13933229#Agent100-10,0.7089675953119348,0.7,0.008967595311934806
13932611#Agent100-10,9792627#Agent600-33,0.7089775727103321,0.7,0.008977572710332171
12550948#Agent600-21,13932535#Agent100-10,0.7090103978441615,0.7,0.009010397844161577
12550948#Agent600-22,13932535#Agent100-10,0.7090103978441615,0.7,0.009010397844161577
12181005#Agent700-37,16044363#Agent700-33,0.7090168660450037,0.7,0.009016866045003735
12974399#Agent700-39,16044278#Agent700-32,0.7090175819414694,0.7,0.0090175819414694
10659922#Agent600-19,8216641#Agent600-17,0.7090519787341976,0.7,0.009051978734197608
548093#Agent100-18,6269445#Agent100-15,0.7090586703839032,0.7,0.009058670383903289
11270555#Agent700-38,16044363#Agent700-33,0.7090803334563335,0.7,0.009080333456333523
10658648#Agent600-19,8216641#Agent600-17,0.7090870994636083,0.7,0.009087099463608306
11053359#Hub240-10-Agent,16044379#Agent700-34,0.7090892513838084,0.7,0.00908925138380845
1242933#Agent700-31,9868054#Agent100-13,0.7090985699646402,0.7,0.009098569964640202
11449955#Agent100-11,5610980#Agent700-23,0.7091372978967061,0.7,0.009137297896706142
11818330#Agent600-22,14910820#Agent100-10,0.7091379366933962,0.7,0.009137936693396242
11818330#Agent600-22,14910821#Agent100-10,0.7091379366933962,0.7,0.009137936693396242
12181005#Agent100-13,16044363#Agent700-33,0.7091489829168452,0.7,0.009148982916845294
10096888#Hub240-11-Agent,16044278#Agent700-32,0.709152542976749,0.7,0.009152542976749056
7398575#Agent700-24,8237359#Agent100-8,0.7091793212243195,0.7,0.009179321224319525
5489307#Agent100-11,956308#Agent100-17,0.7091823000470359,0.7,0.009182300047035907
13578901-ffafdc54-ec8d-4fa6-bc5a-3344f3aac1d9#http://id.loc.gov/rwo/agents/n93030979,15665067-6e974a3c-d0fe-4e8e-a431-1d7b516bb50d#http://id.loc.gov/rwo/agents/n95028632,0.7092432426121125,0.7,0.009243242612112512
1284658#Agent700-26,1402418#Agent100-14,0.7092485234786592,0.7,0.009248523478659232
13768745-50dc2c72-6332-49bf-9bc0-ce20c6f85d5e#http://id.loc.gov/rwo/agents/n85351556,8237359#Agent100-8,0.7092719884818904,0.7,0.00927198848189048
12975226-65b3ccc3-9078-49ed-8847-b42726edd9b9#http://id.loc.gov/rwo/agents/nr94030053,15537371#Agent100-11,0.70933241057817,0.7,0.009332410578170025
1039598#Agent100-18,1099434#Hub240-18-Agent,0.7093344753811615,0.7,0.0093344753811615
4418969#Agent600-19,5459924#Agent600-25,0.7093650219346962,0.7,0.009365021934696238
4418969#Agent600-19,5459924#Agent600-26,0.7093650219346962,0.7,0.009365021934696238
16124651-50909e75-48f5-44f9-a1b3-f8365870333a#http://id.loc.gov/rwo/agents/nr97036515,4748987#Agent100-14,0.7093931941099777,0.7,0.009393194109977743
1696125#Agent800-23,4073271#Agent700-24,0.7093969156698113,0.7,0.009396915669811379
3999977#Agent100-10,9415348#Agent600-19,0.7094042511512745,0.7,0.009404251151274523
1166261#Agent100-13,9883589#Agent600-30,0.7094086716083617,0.7,0.009408671608361785
11270555#Agent700-38,16044363#Agent700-34,0.709412649074022,0.7,0.009412649074022061
16201990#Agent100-10,3611491-325544c1-32f8-4781-83b2-c358b2f503ec#http://id.loc.gov/rwo/agents/n50022330,0.709433505427306,0.7,0.009433505427306033
16201990#Agent100-10,3611491#Agent600-36,0.709433505427306,0.7,0.009433505427306033
11190224#Agent600-43,15460082#Agent600-27,0.7094371300880656,0.7,0.009437130088065682
11053359#Agent100-9,16044379#Agent700-34,0.7094709405134978,0.7,0.009470940513497839
12974399#Agent700-38,16044278#Agent700-32,0.7095103432919908,0.7,0.009510343291990853
1696125#Agent800-23,9590880#Agent100-11,0.7095213097272062,0.7,0.009521309727206217
15694420#Agent600-31,730447#Agent600-24,0.7095264660266795,0.7,0.009526466026679503
5989235#Agent600-17,7840254#Agent100-13,0.7095347667561428,0.7,0.009534766756142843
10092619#Agent700-32,16044277#Agent700-33,0.7095457167228482,0.7,0.009545716722848208
2103845#Agent600-21,6269444#Agent100-15,0.709549911950203,0.7,0.00954991195020305
15430738#Agent600-28,15460269#Agent700-27,0.7095638491035481,0.7,0.009563849103548128
1428277#Agent700-24,15430738#Agent600-28,0.7095638491035481,0.7,0.009563849103548128
11284799-4dedd0c6-78ec-42e0-b0c1-37d6f33dcdea#http://id.loc.gov/rwo/agents/n85006195,6255540#Agent600-22,0.7095807728500078,0.7,0.009580772850007802
13932611#Agent100-10,9525838#Hub240-12-Agent,0.7095811846360897,0.7,0.009581184636089701
10092619#Hub240-13-Agent,16044277#Agent700-33,0.7096023377518832,0.7,0.009602337751883239
2192069#Agent600-20,9333378#Agent100-13,0.7096123560095161,0.7,0.009612356009516154
10474774#Agent700-32,16044366#Agent700-32,0.7096213454068916,0.7,0.009621345406891635
11069530#Agent100-9,16044277#Agent700-33,0.7096503706749259,0.7,0.009650370674925912
13768745-50dc2c72-6332-49bf-9bc0-ce20c6f85d5e#http://id.loc.gov/rwo/agents/n85351556,8237363#Agent100-8,0.7096604636429156,0.7,0.009660463642915618
12851240#Agent600-29,13932535#Agent100-10,0.7096629730086043,0.7,0.009662973008604303
3999977#Agent700-23,9415348#Agent600-19,0.7096664798557856,0.7,0.009666479855785615
13933224#Agent100-10,8034847#Agent600-32,0.7096841752407451,0.7,0.009684175240745163
6269433#Agent100-16,8463551#Agent600-22,0.7096896558663758,0.7,0.009689655866375824
2958200#Agent600-19,6269430#Agent100-15,0.7097191741401928,0.7,0.009719174140192854
4752717#Agent100-14,8463551#Agent600-22,0.7097364794552373,0.7,0.009736479455237368
10092619#Agent100-12,16044277#Agent700-33,0.7097760670697724,0.7,0.00977606706977241
13932535#Agent100-10,5952439#Agent600-19,0.7098320557522304,0.7,0.00983205575223045
7064017#Agent100-17,9656937#Agent100-10,0.7098916632554201,0.7,0.009891663255420124
1917550#Agent100-10,9415348#Agent600-19,0.709904554014983,0.7,0.009904554014983025
11270555#Agent700-38,16044363#Agent700-32,0.7099300345022814,0.7,0.00993003450228147
542769#Agent100-17,6077621#Agent100-14,0.7099706409762466,0.7,0.00997064097624667
11190224#Agent600-43,15431400#Agent100-11,0.7099925632686519,0.7,0.009992563268651944
13930523#Agent100-10,7944085#Agent600-34,0.7100294066921161,0.7,0.01002940669211616
10973266#Agent700-36,10995602#Agent700-30,0.7100303740098144,0.7,0.010030374009814436
15469026#Agent100-12,3193998#Agent100-10,0.7100381001485336,0.7,0.01003810014853368
2982011#Agent600-21,9333378#Agent100-13,0.7100626077208043,0.7,0.010062607720804362
13578901-ffafdc54-ec8d-4fa6-bc5a-3344f3aac1d9#http://id.loc.gov/rwo/agents/n93030979,15668091-091c0f94-2522-4edb-879a-a7f11bb73fd8#http://id.loc.gov/rwo/agents/n95028632,0.710070150624461,0.7,0.010070150624461038
13578901-ffafdc54-ec8d-4fa6-bc5a-3344f3aac1d9#http://id.loc.gov/rwo/agents/n93030979,15668091#Agent692-26,0.7100787076915283,0.7,0.0100787076915283
1284658#Agent700-26,1400537#Agent100-16,0.7100968510114749,0.7,0.01009685101147495
1338546#Agent100-14,9350053#Agent100-11,0.7101034279875696,0.7,0.01010342798756969
1283431#Agent100-14,1283432#Agent100-13,0.7101258835950995,0.7,0.010125883595099583
15537371#Agent100-11,8253721#Agent100-13,0.7101414717701847,0.7,0.010141471770184762
10833844#Agent600-20,15831273#Agent100-9,0.7101575210721685,0.7,0.010157521072168496
4723691#Agent600-20,6552671#Agent600-26,0.7101830539278259,0.7,0.010183053927825925
4723691#Agent600-20,6552671#Agent600-21,0.7101830539278259,0.7,0.010183053927825925
4723691#Agent600-20,6552671#Agent600-24,0.7101830539278259,0.7,0.010183053927825925
10625036#Agent600-25,15960464#Agent100-15,0.7102397378340236,0.7,0.010239737834023654
12550948#Agent600-21,13932529#Agent100-10,0.7102531370226447,0.7,0.010253137022644743
12550948#Agent600-22,13932529#Agent100-10,0.7102531370226447,0.7,0.010253137022644743
1099434#Hub240-18-Agent,6269444#Agent100-15,0.7102766185171066,0.7,0.010276618517106595
6269446#Agent100-13,9642644#Agent100-11,0.7102832662113564,0.7,0.010283266211356445
1242933#Agent700-31,9868054#Agent700-41,0.710341426588777,0.7,0.010341426588777014
13932611#Agent100-10,9525838#Agent100-11,0.7104270788090653,0.7,0.010427078809065349
1039598#Agent100-18,1099434#Agent100-17,0.7104464495552153,0.7,0.010446449555215342
2957451#Agent700-18,9642644#Agent100-11,0.7104879892623768,0.7,0.010487989262376818
4616620#Agent100-17,6269433#Agent100-16,0.7105061837410156,0.7,0.01050618374101564
13933223#Agent100-10,5952439#Agent600-19,0.7105284429844222,0.7,0.010528442984422237
15907913#Agent600-33,9876980#Agent600-23,0.7105746851078251,0.7,0.01057468510782511
12974399#Agent100-13,16044363#Agent700-32,0.7105853268675234,0.7,0.010585326867523448
12975226-65b3ccc3-9078-49ed-8847-b42726edd9b9#http://id.loc.gov/rwo/agents/nr94030053,15537376#Agent100-11,0.7106193540147169,0.7,0.01061935401471692
4245575#Agent600-15,5484945#Agent600-17,0.710622888452232,0.7,0.010622888452232027
1099434#Agent100-17,6269444#Agent100-15,0.7106287995056493,0.7,0.010628799505649322
10092619#Agent700-37,16044278#Agent700-32,0.7106338209395989,0.7,0.01063382093959897
11069530#Hub240-10-Agent,16044278#Agent700-32,0.710637668140318,0.7,0.01063766814031808
12974399#Hub240-14-Agent,16044363#Agent700-32,0.7106432638362037,0.7,0.010643263836203731
12974399#Agent700-38,16044363#Agent700-32,0.710681478963765,0.7,0.010681478963765034
13930523#Agent100-10,8034847#Agent600-32,0.7107158484593056,0.7,0.010715848459305621
10092619#Agent700-36,16044278#Agent700-32,0.7107272987020345,0.7,0.010727298702034593
13933229#Agent100-10,7944085#Agent600-34,0.7107589394089641,0.7,0.010758939408964108
1274232#Agent100-13,8237363#Agent100-8,0.7108286646125841,0.7,0.010828664612584138
13932577#Agent700-33,7944085#Agent600-34,0.7108320462967247,0.7,0.01083204629672474
1222331#Agent600-23,15960464#Agent100-15,0.7108484717048845,0.7,0.010848471704884566
5489307#Agent100-11,8270499#Agent600-21,0.7108832322578378,0.7,0.010883232257837827
13683466#Agent600-34,7052618#Agent600-20,0.7108843026712813,0.7,0.010884302671281376
2363610#Agent600-23,950941#Agent700-18,0.7108920690465126,0.7,0.010892069046512631
12974399#Agent700-40,16044363#Agent700-32,0.710896058742603,0.7,0.010896058742603021
1196777#Agent100-12,8331885#Agent600-22,0.7109117355778763,0.7,0.010911735577876391
10447682#Agent700-19,10972343#Agent600-19,0.7109160325995781,0.7,0.010916032599578185
13932535#Agent100-10,9792627#Agent600-33,0.7109320063390254,0.7,0.010932006339025468
13933224#Agent100-10,9525838#Hub240-12-Agent,0.7109475096660653,0.7,0.010947509666065391
13933227#Agent100-10,7932218#Agent600-24,0.7109656687309514,0.7,0.010965668730951394
10092619#Agent700-33,16044278#Agent700-32,0.7109972533284058,0.7,0.010997253328405843
12427637#Agent600-29,13932611#Agent100-10,0.7110325914199463,0.7,0.011032591419946391
11190224#Agent600-43,14490164#Agent600-20,0.7110341002309704,0.7,0.0110341002309704
1168541#Agent100-13,1283432#Agent100-13,0.711034662221622,0.7,0.011034662221622082
11069530#Hub240-10-Agent,16044363#Agent700-33,0.7110414419051582,0.7,0.011041441905158211
1099434#Hub240-18-Agent,6269433#Agent100-16,0.7110595532303061,0.7,0.011059553230306163
10973197#Agent600-19,5332400#Agent600-20,0.7110628653709492,0.7,0.011062865370949249
1036696#Agent600-19,15907913#Agent600-33,0.7110707344099709,0.7,0.011070734409970973
12878828#Agent600-27,5444668#Agent700-45,0.7110843068530958,0.7,0.011084306853095804
1222331#Agent700-29,15960464#Agent100-15,0.7111029601299876,0.7,0.011102960129987682
13932529#Agent100-10,5952439#Agent600-19,0.711104938960539,0.7,0.01110493896053899
11190224#Agent600-43,1419226#Agent100-14,0.7111091905477421,0.7,0.011109190547742176
11774403#Agent700-30,16043945#Agent700-50,0.711185460620972,0.7,0.011185460620972032
6283035#Agent100-13,6735715-00033640-a524-4896-b854-f30a915f8cb5#http://id.loc.gov/rwo/agents/n79082217,0.7112116172813169,0.7,0.011211617281316921
542769#Hub240-18-Agent,6077621#Agent100-14,0.7112153229837036,0.7,0.011215322983703646
10764121#Agent600-20,1178247#Hub240-16-Agent,0.7112211339474958,0.7,0.011221133947495798
10092619#Agent700-35,16044278#Agent700-32,0.7112263623404592,0.7,0.011226362340459262
11069530#Hub240-10-Agent,16044363#Agent700-32,0.7112352098801896,0.7,0.011235209880189667
13933224#Agent100-10,9525838#Agent100-11,0.7112373778639985,0.7,0.011237377863998588
10092619#Agent700-34,16044278#Agent700-32,0.7112868525940446,0.7,0.011286852594044605
11069530#Agent100-9,16044278#Agent700-32,0.7112891189757898,0.7,0.01128911897578988
11069530#Hub240-10-Agent,16044363#Agent700-34,0.7113122855245358,0.7,0.011312285524535892
548093#Agent100-18,6269430#Agent100-15,0.7113138296692131,0.7,0.011313829669213127
13932535#Agent100-10,7932218#Agent600-24,0.7113166147211056,0.7,0.011316614721105678
15537371#Agent100-11,3296683#Agent700-48,0.7113643198603681,0.7,0.011364319860368122
2363610#Agent600-23,6077621#Agent100-14,0.7113977894611309,0.7,0.011397789461130903
13933294#Agent700-39,7932218#Agent600-24,0.7114287635947102,0.7,0.011428763594710234
5444668#Agent700-45,8465559#Agent700-28,0.7114306934643027,0.7,0.0114306934643027
