hash,string,length,frequency,field_count
ae6bcc1c7a7717feecdfe3fcfcf79a13,"Theater--England--18th century--Periodicals--Early works to 1800; Satire, English--Periodicals--Early works to 1800; English poetry--Periodicals--Early works to 1800; Great Britain--Intellectual life--Newspapers--Early works to 1800; Great Britain--Social life and customs--Newspapers--Early works to 1800; Booksellers' labels (Provenance)--H.M. Gilnert & Son",359,1,1
b3959eb90b59747383daaf19db57530f,Astrology; Astronomy; Astrosophy,32,1,1
69f49dab0dcf922d26a42329f39f4b5b,Architecture and anthroposophy; Anthroposophy; Music--History and criticism,75,1,1
66f455d296685204552bb803e2619225,"Shakespeare, William, 1564-1616--Criticism and interpretation; Criticism--Authorship; Report writing",100,1,1
56a6b385e68438997ff7ad34be404919,Labyrinths in literature,24,1,1
be682cc096b209527dbcdcc87197168c,Civil disobedience in literature,32,1,1
f79ef3b1132eabf738a3f7a00247d4bd,"Hadfield, James, approximately 1772-1841--Caricatures and cartoons; Fox, Charles James, 1749-1806--Caricatures and cartoons; Sheridan, Richard Brinsley, 1751-1816--Caricatures and cartoons; Tierney, George, 1761-1830--Caricatures and cartoons; Satires (Visual works)--England--1800; Etchings--England--London--1800",314,1,1
a0bcaf56f4aada188aab227ac1266c1f,"Theater--England--18th century--Periodicals--Early works to 1800; Satire, English--Periodicals--Early works to 1800; Poetry, English--Periodicals--Early works to 1800; Great Britain--Intellectual life--Periodicals--Early works to 1800; Great Britain--Social life and customs--Periodicals--Early works to 1800",308,1,1
3732d486e574b35b71077b480cf0ebbe,Ordination sermons--1793,24,1,1
665bb77e574b72bcc885aeadb1a59477,"John, the Baptist, Saint; Freemasons",36,1,1
8e9ae52d1e5924d9c5854717d5d2c78a,"Washington, George, 1732-1799--Death and burial; Washington, George, 1732-1799--Poetry",86,1,1
801b1e22f0eaf85bf1c15f23e5de0844,Almanacs--Massachusetts--1786,29,1,1
fcd9c90733e5811d235e92a16ba664f3,Legislators--United States--Biography; United States. Congress. Senate--Biography; United States. Congress. House--Biography; Legislators--Oklahoma--Biography; United States--Politics and government--1919-1933; United States--Politics and government--1933-1945; United States--Politics and government--1945-1953; Oklahoma--Politics and government--1907-,353,1,1
4fe1f49dc9f81a0262372b23f789ef99,"Thomas, Elmer, 1876-1965; Legislators--United States--Biography; United States. Congress. Senate--Biography; United States. Congress. House--Biography; Legislators--Oklahoma--Biography; United States--Politics and government--1919-1933; United States--Politics and government--1933-1945; United States--Politics and government--1945-1953; Oklahoma--Politics and government--1907-",379,1,1
2ebd6161df58b4b3c7f28835489e2588,"Franklin, Benjamin, 1706-1790; Franklin, Benjamin, 1706-1790--Portraits",71,1,1
59a8732551bf6df0a47c26f7c44c250c,Almanacs--Massachusetts--1799,29,1,1
bdc87d5aebe2c95c2b8288765756cf2a,Almanacs--Rhode Island--1788,28,1,1
eb6a4270eeafe466ae540b12c4810b2,Great Britain--Colonies--America--Registers; Great Britain--Registers; Massachusetts--Registers; Almanacs--Massachusetts--1775; Printers' advertisements--Massachusetts--Boston,175,1,1
cd59cfad7f8f35d9e4bfca3b18824abc,Almanacs--Rhode Island--1776,28,1,1
b6be3a0378bb6e170d3a33689249b37a,Almanacs--Rhode Island--1771,28,1,1
bb7adfc364478157f4b447a7df12e6b1,"Tronchin, H.--Bookplate; Tronchin, Jacob--Autograph",51,1,1
29cc6a6b46d54526e3da56abd148e25,Almanacs--Connecticut--1777,27,1,1
ccc668cc21783f91555bf1476e39e620,Almanacs--Rhode Island--1779,28,1,1
ca8c828a211221c269da6f92ba5d1b2,Almanacs--Connecticut--1792,27,1,1
64a1da7fc7f3c46d8e41b68f60312541,"Painting, European; Narrative painting; Portrait painting; Art, English; Artists--Biography; Chron.--1836; Engraving--Specimens--1836; G. and W. Nicol--Publisher",161,1,1
93d3cffc1ff7282010a251c95c91cad4,"Novelists, American--20th century--Biography; Biographers--United States--Biography; Gay men--United States--Biography",118,1,1
161e372ff7efa82d4562f1f26f26720d,"White, Edmund, 1940-; Novelists, American--20th century--Biography; Biographers--United States--Biography; Gay men--United States--Biography",140,1,1
cc62c8ea36155a5a2aea330a8e21f18e,"Gay men--Fiction; LGBTQ resource; Whittaker, Donald--Ownership",62,1,1
bbadec571587defc311460f599c50533,"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D. Tragedies; Lucan, 39-65. Pharsalia; Stoics in literature; Free will and determinism",136,1,1
9f13731a05ac5f801a95bf1abc10f997,Dance orchestra music; Popular music--1921-1930,47,1,1
d3489b4396ebb0d91e5e6f138ed641af,Investment advisors--Certification; Investment analysis--Examinations--Study guides; Portfolio management--Examinations--Study guides,133,1,1
f71cb010c3858d2df7ff2396a8387911,"Gardening--England--Early works to 1800; Rand, Paul, 1914-1996",62,1,1
817b06725fce50051975ac03cbeff413,Evolution (Biology)--Hawaii; Species--Hawaii; Isolating mechanisms--Hawaii; Evolution (Biology)--Study and teaching; Science--Study and teaching,144,1,1
51e0d9e9909074a219676050660d81be,Biology; Bioethics,18,1,1
8820c0a2a098a84cb42efe997cdd199d,Stars--Mythology; Stars--Folklore; Stars--Poetry,48,1,1
a1c6d5138a1a196720eaddba83ec7d24,Sales--Great Britain; Sales--France,35,1,1
960c617b9f281273e8cb56fd8d4c8c,"Charles I, King of England, 1600-1649; Strafford, Thomas Wentworth, Earl of, 1593-1641; Synesius, of Cyrene, Bishop of Ptolemais; Bible. O.T. Psalms; English literature--17th century; English poetry--17th century; Political poetry, English; Religious poetry, English; Great Britain--History--Civil War, 1642-1649",312,1,1
bab61cd58daa8a009e4d21139b077947,"Charles I, King of England, 1600-1649; Stanley, Thomas, 1625-1678; Strafford, Thomas Wentworth, Earl of, 1593-1641; Synesius, of Cyrene, Bishop of Ptolemais; Bible. O.T. Psalms; English literature--17th century; English poetry--17th century; Political poetry, English; Religious poetry, English; Great Britain--History--Civil War, 1642-1649",340,1,1
bcde569433fb2cd0b1fdd71b314f6747,Songs (Medium voice) with piano; Songs (High voice) with piano; Popular music--1901-1910,88,1,1
dc3ba5cfaa87a351bcbbe72520ba8647,"Sallis, Peter; Television actors and actresses--Great Britain--Biography",72,1,1
8e1bd8a6f368d895dee837a74f7dfda7,"Dance orchestra music, Arranged; Foxtrots; Musicals--Excerpts, Arranged; Popular music--1921-1930; Songs with orchestra",119,1,1
c03c3308c69d9ca802b6c6b12f0abca4,Medical bacteriology; Bacterial diseases; Tuberculosis; Microbiologists--Germany--Biography,91,1,1
9034b6ac97cf3f2c2cc3dcc679d84b43,"William Frederick, Duke of Gloucester, 1776-1834--Caricatures and cartoons; Gloucester, Maria Walpole, Duchess of, 1735-1807--Caricatures and cartoons; Beadon, Richard, 1737-1824--Caricatures and cartoons; Butler, John, 1717-1802--Caricatures and cartoons; Candles; Candlesticks; Clergy; Dogs; Gambling; Playing cards; Rugs; Sconces; Satires (Visual works)--England--1788; Etchings--England--London--1788; Riviere & Son--Binding; Auchincloss, Hugh Dudley--Ownership; Harvey, Francis--Ownership",493,1,1
aab465713b32cd0ed0ae9ad1080d7836,Humorous songs; Popular music--1921-1930,40,1,1
d2fe8441f0486c74324fa11fd4b4e64d,"Humorous songs; Musicals--Excerpts, Arranged; Popular music--1921-1930; Songs with piano",88,1,1
48b4e815dad89c7e31873f56796c26c9,"Dance orchestra music; Foxtrots; Revues--Excerpts, Arranged; Waltzes",68,1,1
f09c008d173291a57a1a2f6708f9a6e6,Popular music--1941-1950,24,1,1
49d82d2a64e3f5191b5637120ecad9a3,"Dance orchestra music, Arranged; Foxtrots; Popular music--1931-1940; Revues--Excerpts, Arranged",95,1,1
eec1e2516f15e7c4e424f612533c5430,"Christian life--Early works to 1800; Massachusetts. Boston. 1793.; Wilbur, Martha R.--Autograph; Zinman, Michael--Ownership",123,1,1
14518f4c2c2eccecb2e5e9a41923b343,Nursery rhymes; Mother Goose--Bibliography,42,1,1
fe99beb68b8be89df6eab683f8b45964,"United States. War Department.; Claims; Defense contracts; Destruction of property; Government contractors; Horses; Wagons; War of 1812 (1812-1815); Buffalo, New York",166,1,1
11d96ed3f07d4fc28d326300c86c2f7a,"Carpenter, Solomon; Claims; Disabled veterans; Military pensions; United States. Civil War (1861-1865)",102,1,1
8d732397eabdd6bfa681ec4ab093efbf,Music--China--Philosophy and aesthetics; Music--China--History and criticism,76,1,1
9e9b7f173bce023c88284833d7e135e2,Great Britain--Civilization--19th century,41,1,1
be14b5056c786f5bf8fc7c30db5fdc9c,"Criticism--United States--History--20th century; Literature--History and criticism--Theory, etc; Deconstruction; Romanticism; Jews--Intellectual life",149,1,1
c70aeb0d82f31a115a031deba1506b6f,"Fox, Charles James, 1749-1806--Caricatures and cartoons; Erskine, Thomas Erskine, Baron, 1750-1823--Caricatures and cartoons; Taylor, Michael Angelo, 1757-1834--Caricatures and cartoons; Norfolk, Charles Howard, Duke of, 1746-1815--Caricatures and cartoons; Tierney, George, 1761-1830--Caricatures and cartoons; Nicholls, John, 1745?-1832--Caricatures and cartoons; Sheridan, Richard Brinsley, 1751-1816--Caricatures and cartoons; Burdett, Francis, 1770-1844--Caricatures and cartoons; Sinclair, John, Sir, 1754-1835--Caricatures and cartoons; Bedford, Francis Russell, Duke of, 1765-1802--Caricatures and cartoons; Hastings, Francis Rawdon-Hastings, Marquess of, 1754-1826--Caricatures and cartoons; Pitt, William, 1759-1806--Caricatures and cartoons; Dundas, Henry, 1742-1811--Caricatures and cartoons; Jekyll, Joseph, 1754-1837--Caricatures and cartoons; Walpole, George, 1761-1830--Caricatures and cartoons; Pulteney, William--Caricatures and cartoons; Lauderdale, James Maitland, Earl of, 1759-1839--Caricatures and cartoons; Shuckburgh-Evelyn, George Augustus William, Sir, 1751-1804--Caricatures and cartoons; Smith-Stanley, Edward, 1752-1834--Caricatures and cartoons; Stanhope, Charles Stanhope, Earl, 1753-1816--Caricatures and cartoons; Grattan, Henry, 1746-1820--Caricatures and cartoons; Satires (Visual works)--England--1799; Etchings--England--London--1799; Aquatints--England--London--1799; Riviere & Son--Binding; Auchincloss, Hugh Dudley--Ownership; Harvey, Francis--Ownership",1494,1,1
dcabc25dec23fc230958acbfd10be7b7,Man-woman relationships--Drama,30,1,1
2f37c7e3f2fd758f2eb2a4c46410b48b,"Jackman, B.; Alaska Commercial Company; Maine Central Railroad Company; Truro Condensed Milk and Canning Company; Cargo handling; Claims; Customs administration; Freight; Legislative amendments; Ports of entry; Tariffs and duties; Canada; Dawson, Yukon Territory; San Francisco, California; Truro, Nova Scotia; Vanceboro, Maine",327,1,1
a0551ef436da0382aa2e63f36096f136,"Bullock, Silas W.; Claims; Military pensions; United States. Civil War (1861-1865)",82,1,1
d6b89d1c41a827ece8f7b8412570d1ae,"Kent, Henry O., (Henry Oakes); Claims; Duty status of military personnel; Legislative amendments; Military pensions; United States. Civil War (1861-1865)",153,1,1
2c7c0c83fbcdfbdcf83365ba1a699219,United States. Patent Office (1793-1975); Administrative fees; Claims; Inventions; Patents,90,1,1
49305c8092a162b9fa4fd3edb0c789b3,"McLean, James; Wyllys, Mary McLean; American Revolution (1775-1783); Claims; Legislative amendments; Military pensions; Survivors' benefits",139,1,1
da4f543dc919840a230aed61e242223f,"Goodale, Samuel L.D.; Claims; Disabled veterans; Legislative amendments; Military pensions; United States. Civil War (1861-1865)",128,1,1
fc642a1559a86ea1427ca2287a533eb7,"Burlingame, Seymour F.; Claims; Disabled veterans; Military pensions; United States. Civil War (1861-1865)",106,1,1
3e6fdce46e2c7a9aaf160d6c00ed6a95,"Guild, Caroline L.; Guild, Phineas K.; Claims; Legislative amendments; Military pensions; Survivors' benefits; United States. Civil War (1861-1865)",147,1,1
a7b0c554b861f09a551bd81d326bacdc,"Barbour, Georgie S.; Barbour, Thomas S.; Claims; Military pensions; Survivors' benefits; United States. Civil War (1861-1865)",125,1,1
595fa8d33eebc7cfda06acb56ca4aa8a,"Tooke, John Horne, 1736-1812--Caricatures and cartoons; Priestley, Joseph, 1733-1804--Caricatures and cartoons; George III, King of Great Britain, 1738-1820--Caricatures and cartoons; Wray, Cecil, Sir, 1734-1805--Caricatures and cartoons; Fox, Charles James, 1749-1806--Caricatures and cartoons; Sheridan, Richard Brinsley, 1751-1816--Caricatures and cartoons; Lindsey, Theophilus, 1723-1808--Caricatures and cartoons; Constitutional Society (London, England)--Humor; Toasting; Chalices; Eating & drinking; Satires (Visual works)--England--1791; Ink drawings--British--18th century",581,1,1
12029a1449befcd0147dc3897c0e321f,"United States. Patent Office (1793-1975); Smithsonian Institution; Smithsonian Institution. Board of Regents.; Antiquities; Astronomy; Birds; Botany; Charitable contributions; Discovery and exploration; Earthquakes; Electricity; Electromagnetism; Entomology; Federal aid to museums; Financial statements; Forests; Grasshoppers; Insects; Landscape architecture; Learned institutions and societies; Lightning; Management; Meteorological stations; Meteorology and weather forecasting; Models (Patents); Museum acquisitions; Museums; Natural history collections; New Madrid Earthquakes (1811-1812); Observatories; Ornithology; Pest control; Physics; Public administration; Publishers and publishing; Rivers, creeks, streams, etc.; Trees; Vegetables; Weights and measures; Bermuda; District of Columbia; Europe; Great Britain; Guatemala; Kennebec River (Maine); Kentucky; Maine; New Madrid, Missouri; North America; Nova Scotia, Canada",930,1,1
9e2fc898d6e5d7383117af26f710508b,Administrative fees; Claims; Patents,36,1,1
cfb9ca55dd7efee87333a5275d113b92,"Frost, Fannie; Claims; Disabled veterans; Legislative amendments; Military pensions; Survivors' benefits; United States. Civil War (1861-1865)",142,1,1
66983aaff8e056410bd44690b86f66ef,Catholic converts--Great Britain--History--Fiction,50,1,1
43ebf273af63ab6d38d85b263cefc11b,"Calhoun, John Caldwell, 1782-1850; United States. Department of State.; Congressionally-mandated reports; Diplomatic documents; Fisheries and fishing industry; Great Britain",173,1,1
ce4cb5a5a541a1a2ba365d207032411e,"Classical literature; Illumination of books and manuscripts, Medieval; Manuscripts, Medieval--Connecticut--New Haven; Narrative poetry, Latin; Manuscripts, Medieval--Italy--12th century; Medieval and Renaissance Manuscripts in Beinecke Library",243,1,1
8ee1cc911e68d9405b6cf9c516bd432e,"Lucan, 39-65; Classical literature; Illumination of books and manuscripts, Medieval; Manuscripts, Medieval--Connecticut--New Haven; Narrative poetry, Latin; Manuscripts, Medieval--Italy--12th century; Medieval and Renaissance Manuscripts in Beinecke Library",257,1,1
c812e559137f1d95615a3dcc0fc91ddb,"Musicals; Browning, Robert, 1812-1889--Drama; Browning, Elizabeth Barrett, 1806-1861--Drama",91,1,1
f9a6672fc2a1fcdd56d6b3e75a97d7bd,"Browning, Elizabeth Barrett, 1806-1861--Musical settings; Song cycles; Songs (Medium voice) with orchestra--Vocal scores with piano",131,1,1
b0c05596d354af365c8fdf5ced33ec33,"Shakespeare, William, 1564-1616. Plays--Illustrations; Addison, Joseph, 1672-1719--Pictorial works; Baillie, Joanna, 1762-1851--Pictorial works; Beaumont, Francis, 1584-1616--Pictorial works; Centlivre, Susanna, 1667?-1723--Pictorial works; Cibber, Colley, 1671-1757--Pictorial works; Colman, George, 1732-1794--Pictorial works; Colman, George, 1762-1836--Pictorial works; Congreve, William, 1670-1729--Pictorial works; Cowley, Hannah, 1743-1809--Pictorial works; Cumberland, Richard, 1732-1811--Pictorial works; Dryden, John, 1631-1700--Pictorial works; Farquhar, George, 1677?-1707--Pictorial works; Fletcher, John, 1579-1625--Pictorial works; Garrick, David, 1717-1779--Pictorial works; Gay, John, 1685-1732--Pictorial works; Goldsmith, Oliver, 1730?-1774--Pictorial works; Griffith, Elizabeth, 1727-1793--Pictorial works; Inchbald, Mrs., 1753-1821--Pictorial works; Jephson, Robert, 1736-1803--Pictorial works; Lee, Nathaniel, 1653?-1692--Pictorial works; Lee, Sophia, 1750-1824--Pictorial works; Molière, 1622-1673--Pictorial works; Murphy, Arthur, 1727-1805--Pictorial works; Rowe, Nicholas, 1674-1718--Pictorial works; Shakespeare, William, 1564-1616--Pictorial works; Sheridan, Frances Chamberlaine, 1724-1766--Pictorial works; Shirley, James, 1596-1666--Pictorial works; Voltaire, 1694-1778--Pictorial works; Theater--Great Britain--Pictorial works; Theatrical productions",1382,1,1
e441d59fc839ca94bb98ca65144dfbe8,"Priestley, Joseph, 1733-1804--Caricatures and cartoons; Price, Richard, 1723-1791--Caricatures and cartoons; Lindsey, Theophilus, 1723-1808--Caricatures and cartoons; Fox, Charles James, 1749-1806--Caricatures and cartoons; Lansdowne, William Petty, Marquis of, 1737-1805--Caricatures and cartoons; Rees, Abraham, 1743-1825--Caricatures and cartoons; Hoghton, Henry, Sir, 1728-1795--Caricatures and cartoons; Kippis, Andrew, 1725-1795--Caricatures and cartoons; Stanhope, Charles Stanhope, Earl, 1753-1816--Caricatures and cartoons; Paine, Thomas, 1737-1809--Caricatures and cartoons; Ellenborough, Edward Law, Baron, 1750-1818--Caricatures and cartoons; Watson, Richard, 1737-1816--Caricatures and cartoons; Nicholson, Margaret, approximately 1750-1828--Caricatures and cartoons; Jews,; Flags--United States; Clergy; Architecture; Military uniforms--British; Hand lenses; Satires (Visual works)--England--1790; Etchings--England--London--1790",943,1,1
e8b71a4f9eb7799fdaa0e6d4cc69f3bd,United States. Bank of the United States (1816-1836); Bank charters; Congressional investigations; Corporate corruption; Legislative resolutions; National banks (United States),176,1,1
b0c2e14a16cfbd1427babda2b591f799,Artists; Government procurement; Painting,41,1,1
4ad3719a50c273a6fb7fe3f09bce38af,"Frost, Fannie; Claims; Disabled veterans; Military pensions; Survivors' benefits; United States. Civil War (1861-1865)",118,1,1
fbc09400001d9bd147a05631bba83918,"West, Benjamin; Artists; Government procurement; Painting",57,1,1
bfc38d7b34df8ad5872a60a5716e717e,"Clay, Henry, 1777-1852. Speech ... on the subject of abolition petitions. 1839; Slavery--United States--Controversial literature--1839",134,1,1
43bf095e438bb4dd5094a6f019a2f84c,"Clay, Henry, 1777-1852. Speech of the Hon. Henry Clay, in the Senate of the United States, on the subject of abolition petitions; Slavery--United States--Speeches in Congress",174,1,1
b697fc1de92382b5b4fb24b12d0959e3,"Poinsett, Joel Roberts, 1779-1851; Ward, Henry George; United States. Department of State.; Monroe Doctrine; Ambassadors and diplomats; Foreign policy; International relations; Spanish-owned territories; Territories and possessions; France; Jamaica; Mexico; South America; Spain",278,1,1
343fcd0ef4d1c507020f0c4eaaba94b7,Campaign literature--United States; United States--Politics and government--1841-1845,85,1,1
abfe09d8f0680deeb9aad1588479073a,"Bishop, Elizabeth, 1911-1979--Criticism and interpretation; Dickinson, Emily, 1830-1886--Criticism and interpretation; Frost, Robert, 1874-1963--Criticism and interpretation; Merrill, James Ingram--Criticism and interpretation; American poetry--History and criticism; Infinite in literature; Space and time in literature; Vision in literature",342,1,1
b4e665424773bfd1eaedc82faa64891b,"American Poetry; Poetry, Modern",31,1,1
be937218afd0a1db7e7675b813c0e666,"United States. Patent Office (1793-1975); Smithsonian Institution; Smithsonian Institution. Board of Regents.; Antiquities; Astronomy; Beetles; Birds; Botany; Butterflies; Charitable contributions; Discovery and exploration; Earthquakes; Electricity; Electromagnetism; Entomology; Federal aid to museums; Financial statements; Forests; Grasshoppers; Insects; Landscape architecture; Learned institutions and societies; Lightning; Management; Meteorological stations; Meteorology and weather forecasting; Models (Patents); Museum acquisitions; Museums; Natural history collections; New Madrid Earthquakes (1811-1812); Observatories; Ornithology; Pest control; Physics; Public administration; Publishers and publishing; Rivers, creeks, streams, etc.; Trees; Vegetables; Weights and measures; Bermuda; District of Columbia; Europe; Great Britain; Guatemala; Kennebec River (Maine); Kentucky; Maine; New Madrid, Missouri; North America; Nova Scotia, Canada",952,1,1
dd426387880f89690886fed03a11dc4f,United States. Court of Claims (1855-1982); Claims; Cotton; Enemy property; United States. Civil War (1861-1865); United States. Supreme Court decisions,152,1,1
f5b967799f5e64759eed4cf353cedf4d,Music--Instruction and study,28,1,1
2314ed903464e5288553afb24e6d9f8,"Mother Goose--Illustrations; Page proofs (Publishing)--Illinois--Chicago--1897; Parrish, Maxfield, 1870-1966--Autograph; Rizzo, Nicholas F.--Ownership",150,1,1
caf2412f503ba2f9aebf524e76630230,Dance orchestra music; Motion picture music--Excerpts; Popular music--1921-1930,79,1,1
c03c0b25f10c14321ae74f70ec60197c,Popular music--1911-1920; Songs (High voice) with orchestra; Vocal duets with orchestra,87,1,1
f920cbc8add241fb9db975af4ef4023d,Foxtrots; Jazz--1941-1950,25,1,1
189fe794532ac9952f342b07c4b138b0,Foxtrots; Jazz--1931-1940,25,1,1
e8a4a22267e9ce2d2f5edc3afb3922cd,"English poetry--Early modern, 1500-1700",39,1,1
7353f0d7fec6ead46fed341d6b26c22f,"Sima, Qian, approximately 145 B.C.-approximately 86 B.C. Shi ji; 司馬遷, approximately 145 B.C.-approximately 86 B.C. 史記; Ban, Gu, 32-92. Han shu; 班固, 32-92. 漢書; China--History--Qin dynasty, 221-207 B.C; China--History--Han dynasty, 202 B.C.-220 A.D",246,1,1
8620b01198519829aeff0947d23bec1,Human behavior; Socialism--Great Britain; Behavior; Socialism,61,1,1
25d2b70a31ce67ba06439a80277a133,Finance--Great Britain--History,31,1,1
db2fb4a9e19cb260b770c69b6006c52,Employment (Economic theory); Labor; Labor economics,52,1,1
62da0004440b898f07de83a2b9e16e66,"Webster, Daniel, 1782-1852; United States. Fugitive slave law (1850); Slavery--United States--Controversial literature",118,1,1
6bcefbdfafd6d69c3840452fac729df4,"Polk, James K. (James Knox), 1795-1849; Polk, James K. (James Knox), 1795-1849. Answers of ex-Gov. Polk, to two series of interrogatories; Elections--United States; Presidents--United States--Election--1844; Tariff--United States; Protectionism--United States; United States--Politics and government--1841-1844; Campaign literature--1844--Whig--Pennsylvania--Uniontown",368,1,1
80f205ebf9d1180b1486d1b48894532a,Whig Party (U.S.); Federal Party (U.S.); Elections--Michigan; Presidents--United States--Election--1844; Michigan--Politics and government--1837-1950; Campaign literature--1844--Democratic--Michigan,198,1,1
8c5a2501c69603f8ff486660af99c494,"Holmes, Abiel, 1763-1837. Life of Ezra Stiles; Publishers and publishing--Massachusetts--Boston",95,1,1
8d56cf8f9ea18fd2c667e9aa8cb73f9d,Young women; Conduct of life; Women--Education,46,1,1
60ee231b35f10534aab77faf0ebe9de3,Music in churches,17,1,1
c634659f421d77aab60f30d326664afc,"United States--History--Revolution, 1775-1783",45,1,1
ea91513dac641166bd967b0707322f62,Big band music; Foxtrots; Jazz--1931-1940,41,1,1
cd5a5308d90d572e2c3de3732ea10b42,African Americans--Songs and music; Humorous songs; Popular music--1911-1920; Popular music--1921-1930; Songs (Medium voice) with orchestra,139,1,1
9a0081afe81bd2d2b1ebe5350aba0959,United States. Court of Claims (1855-1982); Captured and Abandoned Property Act. 1863.; United States v. Klein. 1872.; Claims; Cotton; Enemy property; Limitation of actions; United States. Civil War (1861-1865); United States. Supreme Court decisions,250,1,1
545504a10b692f53a290936207a7cb24,Financial planners--Study guides; Investment advisors--Study guides,67,1,1
f1edf448eaa039f92904a7f9242f3aa5,"Orchestral music; Orchestral music, Arranged",44,1,1
f6fb5f2f51ac1cee4bc7b71328894684,Christian converts from Hinduism--India; Bhakti; Grace (Theology); Hinduism; Methodist Church--India; India--Religion; Christian converts from Hinduism; Methodist Church; Religion; India,186,1,1
fe898b65790b57c393dab5c008e01e5f,Concertos (Piano); Sonatas (Violin and piano),45,1,1
54e4d4db8f318b5b6e0ea1210845bbb0,"Campos, Haroldo de--Criticism and interpretation; Brazilian poetry--20th century--History and criticism",103,1,1
7b422ae3e470ffc79995b137d9e51f53,"Berry, Agnes, 1764-1852; More, Hannah, 1745-1833; Walpole, Horace, 1717-1797; Wollstonecraft, Mary, 1759-1797; Nobility--Great Britain--Social life and customs--18th century; Enslaved persons--Emancipation--Great Britain; France--History--Revolution, 1789-1799; Bemis, Frank Brewer--Bookplate",292,1,1
bfaeb750d53996ac1dcf12e64a6e6cf0,1701-1800,9,1,1
98cca2066eb643ce4adbc1d42c554534,Self-control,12,1,1
78b6316e8d31ac04103f3c9a06461954,"Physiognomy; Facial expression; Face--Psychological aspects; Face--Social aspects; Interpersonal attraction; Beauty, Personal; Documentary television programs; Films for the hearing impaired",190,1,1
7a540123fbc78c115fd86fca9c237924,African Americans--Songs and music; Humorous songs; Popular music--1911-1920; Songs (Medium voice) with orchestra,113,1,1
db81aa774b5f24f11eac144851f46496,"Smollett, T. (Tobias), 1721-1771. Adventures of Roderick Random--Illustrations; Motion sickness; Satires (Visual works)--England--1800; Aquatints--England--London--1800; Etchings--England--London--1800; Riviere & Son--Binding; Auchincloss, Hugh Dudley--Ownership; Harvey, Francis--Ownership",290,1,1
c761b1a015c7f008bde98a45abb42970,"Visual acuity--Testing; Vision disorders in children--United States--Statistics; United States--Statistics, Medical; Visual Acuity--Statistics; Child; Infant",157,1,1
7409234a282385404156037f6ef282f4,"Hearing levels--United States--Statistics; Youth--Health and hygiene--United States--Statistics; United States--Statistics, Medical; Hearing--Adolescent; Hearing Tests--Adolescent",179,1,1
61f32e2009dccd2afdd24e7e6ae18495,Hearing Disorders--diagnosis; Hearing Tests,43,1,1
4e557e7b3a5dadbea6fc52c6ad4b5bb8,"Skeletal maturity--United States; Children--Anthropometry--United States; United States--Statistics, Medical; Age Determination by Skeleton; Bone Development; Child; Infant",172,1,1
56253ca45f42c4cd5038b7009b768d1,"Eye--Diseases--United States--Statistics; Vision disorders--United States--Statistics; Teenagers--Diseases--United States--Statistics; Œil--Maladies--États-Unis--Statistiques; Vision, Troubles de la--États-Unis--Statistiques; Jeunesse--Maladies--États-Unis--Statistiques; Eye Diseases--Statistics; Vision Disorders--Statistics; Vision Tests--Statistics; Adolescent",367,1,1
c23db8e988bc015f76b60e733a585b05,Concertos (Trombone)--Scores; Music--Manuscripts--Facsimiles,60,1,1
6724981414e5e7fe37f96f84aa0bcd44,Soviet Union--Description and travel,36,1,1
a8f3f3f771ef37e2263331bf4cf3778f,Husbands--New York (State)--New York--Drama; Midlife crisis--New York (State)--New York--Drama; Short vacations--England--London--Drama; Sudden death--New York (State)--New York--Drama; Husbands; Midlife crisis; Short vacations; Sudden death; England--London; New York (State)--New York,286,1,1
4ca2628b10430f34d1e78c6efcf3bd64,"Trigonometry; Astronomy--Early works to 1800; Hooke, Robert, 1635-1703--Autograph; Fulton, John Farquhar, 1899-1960--Ownership",126,1,1
c76b157bbb954791bb04838f6a303861,"London (England)--Description and travel; London (England)--Pictorial works; Aquatints--1808-1810; Aquatints--Hand-colored--1808-1810; Chron.--1808-1810; Ackermann, R.--Publisher; Harrison, L.--Printer; Harrison and Rutter--Printer; Riviere--Binder; Isham, R.H.--Bookplate; Comferford, James--Bookplate",302,1,1
b1d65baa49beb8132cdd397e9a2fbe96,"United States--History--War of 1812--Sermons; Sermons, American",63,1,1
e58403e4e146d7573f58a365903200d8,"Whitcomb, Elihu, 1772-1825; Ordination sermons--1799",52,1,1
5e894935120331d0df43fb146c9769b5,"Harrington, Timothy, 1715-1795; Funeral sermons--1795",53,1,1
c2c0f367a6a032297dd008c5b004dcf6,"Sparks, Jared, 1789-1866; Unitarianism",38,1,1
c25052099ef46c3af2626e7c2c5f373e,"Ordination sermons; Sabin, John",31,1,1
52200081e3d2bf2e4d5aa75ee19f881b,"Royal Pavilion, Art Gallery, and Museums; Pavilions--England--Brighton; Landscape gardening; Landscape architecture; Architecture--England--Brighton; Gardens--Great Britain; Bullock, T. T. C.--Bookplate; Beaumont, Richard Blacket--Bookplate; Abbey, J. R. (John Roland), 1896-1969--Bookplate; Eve, Cecil G. W.--Bookplate; Heaton, John Deakin--Bookplate",351,1,1
