hash,string,length,frequency,field_count
b22612feb258600e7533ccef9ae91f36,"Subject: Schubert, Franz, 1797-1828
Title: Johann Michael Vogl, Hofoperist und Schubertsänger
Subjects: Vogl, Johann Michael, 1768-1840; Music--Austria--Vienna--History and criticism
Provision information: Graz: H.Böhlaus, 1954",229,1,1
3dcb63acd9ea724aa4c283cecf4571f6,"Contributor: Campos, Haroldo de
Title: Galaxia concreta
Attribution: Augusto de Campos, Haroldo de Campos, Décio Pignatari ; editor Gonzalo Aguilar
Subjects: Concrete poetry, Brazilian; Concrete poetry, Brazilian--History and criticism; Brazilian poetry--20th century--History and criticism
Provision information: México D.F.: Universidad Iberoamericana, Artes de México, 1999; 1st ed.",388,1,1
e5c80836a1ff996c4b99ad2f0586de2c,"Contributor: Campos, Haroldo de
Title: O arco-íris branco: ensaios de literatura e cultura
Attribution: Haroldo de Campos
Subjects: Literature--History and criticism; Culture
Provision information: Rio de Janeiro: Imago, 1997",226,1,1
e653243dae31d3814f83c4643a436e10,"Contributor: Campos, Haroldo de
Title: Galaxies
Attribution: Haroldo de Campos / préf. de Jacques Roubaud ; trad. et présentation, Inês Oseki-Dépré et l'auteur.
Genres: Fiction
Provision information: La Souterraine: la Main courante, 1998",243,1,1
61281c8deadff5b7477e8a23923e3c30,"Contributor: Campos, Haroldo de
Title: Noigandres
Subjects: Brazilian poetry--20th century--Periodicals; Pound, Ezra, 1885-1972--Ownership; Laughlin, James, 1914---Presentation inscription from A. de Campos; Campos, Augusto de--Presentation inscription to J. Laughlin; Laughlin, James, 1914---Presentation inscription from H. de Campos; Campos, Haroldo de--Presentation inscription to J. Laughlin; Campos, Haroldo de--Autograph presentation inscription to R. M. Morse; Laughlin, James, 1914---Presentation inscription from D. Pignatares; Pignatari, Décio---Presentation inscription to J. Laughlin; Pignatari, Décio---Autograph presentation inscription to R. M. Morse; Morse, Richard M. (Richard McGee), 1922-2001--Autograph presentation inscription from H. de Campos; Morse, Richard M. (Richard McGee), 1922-2001--Autograph presentation inscription from D. Pignatari
Genres: Concrete poetry; Little magazines
Provision information: São Paulo: M. Ohno, 1952-",960,1,1
2afc7c68117bb62fb9e4d8858aba6a6e,"Contributor: Berry, Mary, 1763-1852
Title: Horace Walpole's correspondence with Mary and Agnes Berry and Barbara Cecilia Seton
Attribution: edited by W. S. Lewis and A. Dayle Wallace, with the assistance of Charles H. Bennett and Edwine M. Martz
Subjects: Great Britain--History
Provision information: New Haven: Yale university press; London: H. Milford, Oxford university press, 1944",385,1,1
1d4e84440e587550ffa083c2442b34f2,"Contributor: Clay, Henry
Title: Speech of the Hon. John M. Clayton, at the Delaware Mass Whig Convention, held at Wilmington, June 15, 1844
Subjects: Tariff--United States; Protectionism; Amer tracts--1844
Provision information: [New York?]: [s.n.]; Albany: [For sale at the office of the Albany evening journal], [1844?]",321,1,1
3f4ff26393023012376c9883e27f6a7f,"Contributor: Wu, Han, 1909-吴晗, 1909-
Title: Lun shuo huang zheng zhi: Lun shuo huang zheng zhi; 论说谎政治: Lun shuo huang zheng zhi
Attribution: Wu Han zhu吴晗著
Provision information: Beijing: Zhi shi chu ban she, Xin hua shu dian Beijing fa xing suo fa xing, 1999; 北京: 知识出版社, 新华书店北京发行所发行, 1999; Di 1 ban; 第1版",303,1,1
854e6c6c00f808a21dbc90dd43ac4d69,"Author: Thayer, Nathaniel, 1769-1840
Title: An address delivered at the Berry Street Conference, May 25, 1831
Attribution: by Nathaniel Thayer, D.D. Minister of Lancaster
Subjects: Pastoral theology--Unitarian churches--Sermons; Unitarian churches--Clergy--Sermons; Revivals--Sermons; Enthusiasm--Religious aspects--Christianity--Sermons; Brinley, George, 1817-1875--Ownership
Genres: Tracts (literary works); Sermons
Provision information: Boston: Wait, Green and Co, 1831",473,1,1
528a8a347b7baa4355f30b24c5262f1,"Contributor: Brown, Lew
Title: It all depends on you
Attribution: by B.G. De Sylva, Lew Brown and Ray Henderson ; [ukulele arr. by May Singhi Breen]
Subjects: Popular music--United States--1921-1930; Musicals--Excerpts--Vocal scores with piano
Genres: Revues; Publishers' advertisements; Sheet music
Provision information: New York: De Sylva, Brown and Henderson, c1926",369,1,1
453538f72f3d342205b06722402cfc01,"Author: Thayer, Nathaniel, 1769-1840
Title: A discourse, delivered January 27, 1830, at the ordination of the Rev. Christopher T. Thayer: to the pastoral care of the First Parish in Beverly
Attribution: by his father, Nathaniel Thayer, D.D., minister of Lancaster
Subjects: Bible. Timothy, 1st, IV, 15--Sermons; Thayer, Christopher T. (Christopher Toppan), 1805-1880; Annotations--19th century; Amer tracts--1830; Brinley, George, 1817-1875--Ms. notes
Genres: Sermons; Ordination sermons; Tracts (literary works)
Provision information: Salem [Massachusetts]: Foote & Brown, Court Street, 1830",592,1,1
2fa31505ea6dea6f5ab9a1144dad1f6e,"Author: Thayer, Nathaniel, 1769-1840
Title: Character of St. Paul: a sermon, preached at the ordination of the Rev. Samuel Willard, to the pastoral care of the church in Deerfield, on the 23d of September, 1807
Variant titles: Character of Saint Paul, a sermon, preached at the ordination of the Rev. Samuel Willard, to the pastoral care of the church in Deerfield, on the 23d of September, 1807; Rev. Mr. Thayer's sermon at the ordination of the Rev. Mr. Willard
Attribution: by Nathaniel Thayer
Subjects: Bible. Titus, I, 1--Sermons; Paul, the Apostle, Saint--Sermons; Willard, Samuel, 1775-1859; Ordination sermons; Brinley, George, 1817-1875--Ownership; Amer tracts--1807
Genres: Ordination sermons; Tracts (literary works)
Provision information: Greenfield [Massachusetts]: Printed by John Denio, 1807",806,1,1
7c3d490b22edac10200ef4ff272a8363,"Engraver: Stadler, Joseph Constantine
Title: An account of the empire of Marocco, and the district of Suse: compiled from miscellaneous observations made during a long residence in, and various journies through, these countries : to which is added, an accurate and interesting account of Timbuctoo, the great emporium of Central Africa
Attribution: by James Grey Jackson, Esq. ; illustrated with engravings.
Subjects: Morocco--Description and travel; Tombouctou (Mali)--Description and travel; Aquatints--1809; Chron.--1809; Bulmer, W.--Printer; Wharncliffe, Edward Montague Stuart Granville Montague Stuart Wortley Mackenzie, 1st Earl of, 1827-1829--Bookplate; Aquatints--Hand-colored--1809
Genres: Armorial bindings (Provenance); Armorial bindings (Binding); Armorial bookplates (Provenance)
Provision information: London: Printed for the author by W. Bulmer and Co., Cleveland-Row, St. James's; and sold by G. & W. Nicol, booksellers to His Majesty, Pall-Mall, 1809",968,1,1
259cf6e1f54a219876bfc2cc53165e64,"Joint author: Roberts, Jean, 1918-
Title: Development of the speech reception test: description of the development for use in the Health and nutrition examination survey of 1974-1975 of a new test of hearing discrimination ability for speech sounds based on the revised Central Institute for the Deaf sentences
Attribution: [G. Donald Causey and Earleen Elkins and Jean Roberts].
Subjects: Audiometry, Speech; Hearing Tests; Hearing Disorders--diagnosis
Provision information: Rockville, Md: U.S. Dept. of Health, Education, and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics, 1977",637,1,1
1b4bee50811a26d6d1fa8959c1bf23c6,"Contributor: Roberts, Jean, 1918-
Title: Refraction status and motility defects of persons 4-74 years, United States, 1971-1972
Attribution: Jean Roberts and Michael Rowland
Subjects: Eye--Refractive errors--United States--Statistics; Eye--Movement disorders--United States--Statistics; Health surveys--United States
Genres: Statistics
Provision information: Hyattsville, Md: Dept. of Health, Education, and Welfare, Public Health Service, National Center for Health Statistics, 1978",483,1,1
9bb769a4be615dce10a8887608bc3aa1,"Contributor: Roberts, Jean, 1918-
Title: Tuberculin skin test reaction among adults 25-74 years: United States, 1971-1972
Attribution: Arnold Engel and Jean Roberts
Subjects: Tuberculin test--United States--Statistics; Health surveys--United States
Genres: Statistics
Provision information: Rockville, Md: Dept. of Health, Education, and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics; Washington: for sale by the Supt. of Docs., U.S. Govt. Print. Off, 1977",513,1,1
28ed7644cb08e6a3b674c159bb25b9a5,"Contributor: Roberts, Jean, 1918-
Title: Skin conditions of youths 12-17 years, United States: prevalence of facial acne and other skin conditions of youths in the United States by age, sex, race, geographic region, and socioeconomic background as well as in relation to other selected findings from the Health Examination Survey of 1966-70
Attribution: [Jean Roberts and Jacqueline Ludford, Division of Health Examination Statistics]
Subjects: Pediatric dermatology--United States--Statistics; Acne--United States--Statistics; Youth--Diseases--United States--Statistics; Health surveys--United States; Acne Vulgaris--Adolescence; Skin Diseases--Adolescence; Acne Vulgaris--epidemiology--United States; Skin Diseases--epidemiology--United States
Genres: Statistics
Provision information: Rockville, Md: U.S. Dept. of Health, Education, and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics; Washington: for sale by the Supt. of Docs., U.S. Govt. Print. Off, 1976",1015,1,1
58a8779b366f4ad5ebcb0dbf27ff2fec,"Subject: Benjamin, J. P. (Judah Philip), 1811-1884
Title: Confederate States of America collection
Subjects: Allan, Thompson; Benning, Henry L. (Henry Lewis), 1814-1875; Bragg, Thomas, 1810-1872; Cooper, Douglas Hancock, 1815-1879; Cowdin, V. G., Mrs. (Virginia Georgia), 1818-1882; Cruger, Lewis; Davis, Jefferson, 1808-1889; Drinkard, Wm. R. (William R.); Elmore, E. C.; Harrison, Burton Norvell, 1838-1904; Hunter, R. M. T. (Robert Mercer Taliaferro), 1809-1887; Longstreet, James, 1821-1904; Mahone, William, 1826-1895; Mallory, Stephen R. (Stephen Russell), 1813-1873; Memminger, C. G. (Christopher Gustavus), 1803-1888; Morris, Charles Manigault; Randolph, George Wythe, 1818-1867; Reagan, John H. (John Henninger), 1818-1905; Roane, A.; Rodes, Robert Emmett, 1829-1864; Seddon, James A. (James Alexander), 1815-1880; Williams, John S. (John Stuart), 1818-1898; Florida (Cruiser); Wachusett (Steamer); Chickasaw Indians--Government relations; Choctaw Indians--Government relations; Flags--Confederate States of America; Women spies--Confederate States of America; Confederate States of America--Foreign relations; Confederate States of America--History--Civil War, 1861-1865; Confederate States of America--Politics and government; Confederate States of America; United States--History--Civil War, 1861-1865
Genres: Local government records; Military records; Passports; Receipts (financial records); State government records; Tax records",1444,1,1
f5b2d23c557c5b590e8a95d375066dd,"Ed.: Proctor, Richard A. (Richard Anthony), 1837-1888
Title: The heavens: an illustrated handbook of popular astronomy
Attribution: by Amédée Guillemin. Ed. by J. Norman Lockyer
Subjects: Astronomy--Juvenile literature
Genres: Electronic books
Provision information: New York: G. P. Putnam & sons, 1871; 4th ed. Rev. by Richard A. Proctor",340,1,1
227796b715e952dc02980133bf1391ea,"Contributor: Miller, John
Title: Buuk do tinulisan do tolu bansa' do boros: Buku frasa tiga bahasa = A trilingual phrase book : Dusun Tinombunan-Bahasa Malaysia-English
Variant titles: Buku frasa tiga bahasa; Trilingual phrase book
Attribution: compiled by John and Carolyn Miller
Subjects: Dusun language--Conversation and phrase books--Malay; Malay language--Conversation and phrase books--English
Provision information: Kota Kinabalu: Dept. of Sabah Museum and State Archives, 1991",484,1,1
53bf9b956153284841994898f8a42aa4,"Contributor: Miller, John
Title: 20/20: March 1, 2000
Variant titles: Twenty twenty; Yale murder hour; Prime suspect
Attribution: ABC News Productions
Subjects: Jovin, Suzanne; Van de Velde, James; Murder--Connecticut--New Haven; Murder--Investigations--Connecticut--New Haven
Genres: Video recordings
Provision information: [New York, N.Y.]: ABC News, 2000",357,1,1
777f3c5340ab6a45290b44b2f5d6bcbb,"Contributor: Miller, John
Title: Up in the clouds, gentlemen please
Attribution: John Mills ; in collaboration with John Miller
Subjects: Mills, John, 1908-2005; Actors--Great Britain--Biography
Genres: Autobiographies
Provision information: London: Orion, 2001; [New ed.]",272,1,1
1c6e1d3b2a064ed7470fa3c4ab0513d7,"Contributor: Koch, Róbert
Title: Evocations
Attribution: By Carl Chiarenza ; poems by Robert Koch
Subjects: Photography, Artistic; Photography, Abstract; Chiarenza, Carl
Provision information: Tucson, A.Z.: Nazraeli Press, c2002; 1st ed.",238,1,1
a0bfba28b6e31cd1b0d9cc5dfad47831,"Contributor: Tillotson, John, 1630-1694
Title: The works of the most reverend Dr. John Tillotson: ... containing fifty four sermons and discourses, on several occasions, together with the rule of faith. Being all that were published by his grace himself. And now collected into one volume
Subjects: Church of England--Sermons; Sermons, English; Sergeant, John, 1622-1707. Sure footing in Christianity
Provision information: London: Printed for B. Aylmer, and W. Rogers, 1701; The 3d ed.",486,1,1
62f8dced7897882bcc485725c55fcbb8,"Contributor: Sima, Qian, approximately 145 B.C.-approximately 86 B.C.司馬遷, approximately 145 B.C.-approximately 86 B.C.
Title: Shiki; 史記
Variant titles: Gendaigoyaku: 現代語譯; Shi ji: 史記
Attribution: Shiba Ryō cho Otake Fumio, Otake Takeo yaku司馬遷著小竹文夫・小竹武夫譯
Provision information: Tōkyō: Kōbundō, Shōwa 31-33 [1956-1958]; 東京: 弘文堂, 昭和31-33 [1956-1958]",352,1,1
d5cad54d8a5bd581c205d8a05c56f343,"Contributor: Clay, Henry, 1777-1852
Title: Mr. Clay's speech to the General assembly of Kentucky. 1850.
Provision information: [Frankfort, Ky.,]: A.G. Hodges & Co., state printer, [1850]",186,1,1
a7523afff19d12d25ff14edd72b25537,"Contributor: Priestley, Joseph, 1733-1804
Title: A general view of the arguments for the unity of God and against the divinity and pre-existence of Christ, from reason; --from the Scriptures; --and from history
Attribution: By Joseph Priestly ...
Subjects: Jesus Christ--Divinity; Trinity; Arianism; Unitarianism; Booksellers' advertisements--New York (State)--New York
Provision information: New-York: Printed by G. Robertson, for Fellows and Adam, 1796",454,1,1
2017139172a8d58791bc40522bcc6e8d,"Subject: Joyce, James, 1882-1941, Criticism and interpretation
Title: Joyce/Foucault: sexual confessions
Attribution: Wolfgang Streit
Subjects: Confession in literature; Sex in literature; Foucault, Michel, 1926-1984
Provision information: Ann Arbor: University of Michigan Press, c2004",286,1,1
db55e3d6cb4fcbeb5755a5470d006f65,"Subject: Faulkner, William, 1897-1962
Title: ""High-topped shoes"" and other signifiers of race, class, gender, and ethnicity in selected fiction by William Faulkner and Toni Morrison
Attribution: Tommie Lee Jackson
Subjects: Faulkner, William, 1897-1962--Criticism and interpretation; Morrison, Toni--Criticism and interpretation; American fiction--20th century--History and criticism; Race in literature; Social classes in literature; Sex role in literature; Ethnicity in literature
Provision information: Lanham, MD: University Press of America, 2006",551,1,1
53d8f0269b9ec069b3a5eb650c364a24,"Contributor: Priestley, Joseph, 1733-1804
Title: Letters to Dr. Horne, Dean of Canterbury; to the young men, who are in a course of education for the Christian ministry, at the Universities of Oxford and Cambridge; to Dr. Price; and to Mr. Parkhurst; on the subject of the person of Christ. By Joseph Priestley
Provision information: Birmingham: printed for the author by Pearson and Rollason, and sold by J. Johnson, London, 1787",430,1,1
9496817d86b07ec4247fce7047458c0b,"Subject: Priestley, Joseph, 1733-1804
Title: Observations on Doctor Priestley's doctrines of philosophical necessity and materialism
Attribution: By James Purves
Subjects: Necessity (Philosophy); Materialism; Free will and determinism
Provision information: Philadelphia: Printed by William Pritchard, 1797",306,1,1
b3b7d368d06cb51296fb0d1e4a0f4cc2,"Subject: Priestley, Joseph, 1733-1804
Title: A twig of birch for a butting calf; or Strictures upon remarks on the emigration of Doctor Joseph Priestly, &c. &c.
Attribution: By ""a brother of the birch."" ; To which is added, an historical anecdote. Translated from the French. ; [Four lines from M'Fingal]
Subjects: Cobbett, William, 1763-1835. Observations on the emigration of Dr. Joseph Priestley
Provision information: New-York: Printed by J. Buel, no 152, Water-Street, M,DCC,XCV. [1795]",491,1,1
1e837a333233b13359cfcec76577a5b1,"Subject: Priestley, Joseph, 1733-1804
Title: Observations on the emigration of Dr. Joseph Priestly [sic]: and on the several addresses delivered to him on his arrival at new York. : [Four lines in French from Boileau]
Subjects: United States--Politics and government--1789-1797
Provision information: [New York]: Philadelphia, printed:--New York, reprinted, M,DCC,XCIV. [1794]",376,1,1
ddbe8b3b8781dc1665596429d9586f6c,"Subject: Wilson, Woodrow, 1856-1924
Title: Democracy and administration: Woodrow Wilson's ideas and the challenges of public management
Attribution: Brian J. Cook
Subjects: Public administration--United States--History
Provision information: Baltimore: Johns Hopkins University Press, 2007",289,1,1
1b0126750093e111326f07e99c272ef1,"Contributor: Bloom, Harold
Title: Thornton Wilder
Attribution: edited and with an introduction by Harold Bloom
Subjects: Wilder, Thornton, 1897-1975--Criticism and interpretation
Provision information: Philadelphia: Chelsea House, c2003",236,1,1
7fec1a94a68125621ce5fcf7863e5710,"Contributor: Sheridan, Richard Brinsley, 1751-1816
Title: The school for scandal: a comedy; as it is performed at the Theatre-Royal in Drury-Lane
Variant titles: School for scandal
Provision information: Dublin: printed in the year, 1781",237,1,1
50624c730241c6716bd52d88673abaa1,"Subject: Sheridan, Richard Brinsley, 1751-1816
Title: Barrere
Subjects: Sheridan, Richard Brinsley, 1751-1816--Caricatures and cartoons; Barère, B. (Bertrand), 1755-1841; Republicanism; Satires (Visual works)--England--1794; Soft-ground etchings--England--London--1794; Eldon, John Scott, Earl of, 1751-1838--Ownership; Sayers, James, 1748-1823--Ownership
Genres: graphic; Portrait prints
Provision information: [London]: Publd. 12th May 1794 by H. Humphrey, [12 May 1794]",473,1,1
d7594c446e685a6283e6289f2469cad3,"Subject: Sheridan, Richard Brinsley, 1751-1816
Title: The common stage wagging from Brookes's Inn St. James Street: papers moved on [the] shortest notice. N.B. the proprietor's [sic] never acct. for plate, money, jewels, notes or bonds
Subjects: Fox, Charles James, 1749-1806--Caricatures and cartoons; Sheridan, Richard Brinsley, 1751-1816--Caricatures and cartoons; Burke, Edmund, 1729-1797--Caricatures and cartoons; Hastings, Warren, 1732-1818--Impeachment; Hastings, Warren, 1732-1818--Caricatures and cartoons; Carriages & coaches; Demons; Satires (Visual works)--England--1786; Etchings--England--London--1786
Genres: graphic
Provision information: London: Publishd as the act directs, April 1st, 1786, by Alexr. McKenzie, No. 101 Berwick Street, Soho, [1 April 1786]",774,1,1
5b322dee38a5896de50510c5f9e3a4e6,"Subject: Sheridan, Richard Brinsley, 1751-1816
Title: The genius of France triumphant, or, Britannia petitioning for peace: vide, the proposals of Opposition
Variant titles: Britannia petitioning for peace
Attribution: Js. Gy. desn. et fect.
Subjects: Fox, Charles James, 1749-1806--Caricatures and cartoons; Sheridan, Richard Brinsley, 1751-1816--Caricatures and cartoons; Stanhope, Charles Stanhope, Earl, 1753-1816--Caricatures and cartoons; Britannia (Symbolic character); Satires (Visual works)--England--1795; Aquatints--England--London--1795; Etchings--England--London--1795; Riviere & Son--Binding; Auchincloss, Hugh Dudley--Ownership; Harvey, Francis--Ownership
Genres: graphic
Provision information: London: Pubd. Feby. 2d, 1795, by H. Humphrey, No. 37 New Bond Street, [2 February 1795]",797,1,1
41b0c5fccb7ce8d1ad7f976dcf153c8e,"Subject: Sheridan, Richard Brinsley, 1751-1816
Title: War establishment
Attribution: T. Colley fect
Subjects: Fox, Charles James, 1749-1806; Rigby, Richard, 1722-1788; Thurlow, Edward Thurlow, Baron, 1731-1806; Great Britain--Politics and government--1760-1789; Boxing; Wigs; Clothing & dress--England--1780-1790; Satires (Visual works)--England--1783; Etchings--England--London--1783
Genres: graphic
Provision information: [London]: Pub. by D. Archery, July th [sic] 1783, St. James's Street, [July 1783]",505,1,1
dd6e1c394b88f6aea39bd147e021c7a5,"Subject: Sheridan, Richard Brinsley, 1751-1816
Title: A sociable meeting, or, Old friends with new faces!!!
Variant titles: Old friends with new faces
Subjects: Fox, Charles James, 1749-1806--Caricatures and cartoons; Sheridan, Richard Brinsley, 1751-1816--Caricatures and cartoons; Satires (Visual works)--England--1795; Etchings--England--London--1795
Genres: graphic
Provision information: London: Pubd. by Willm. Holland, No. 50 Oxford St., Decr. 1795.",456,1,1
99527cfc682cfb403a9ca9f1be94fd38,"Contributor: Joyce, James, 1882-1941
Title: Ulysses: Roman
Version of: Ulysses. German
Attribution: James Joyce ; übersetzt von Hans Wollschläger ; herausgegeben und kommentiert von Dirk Vanderbeke ... [et al.] ; in Verbindung mit Bert Scharpenberg.
Provision information: Frankfurt am Main: Suhrkamp, 2004; 1. Aufl.",318,1,1
b287e570d2735f1bfae5c735a15f192,"Contributor: Joyce, James, 1882-1941
Title: Ulysses: Roman
Attribution: James Joyce ; übersetzt von Hans Wollschläger ; herausgegeben und kommentiert von Dirk Vanderbeke ... [et al.] ; in Verbindung mit Bert Scharpenberg.
Provision information: Frankfurt am Main: Suhrkamp, 2004; 1. Aufl.",290,1,1
21987c64478d23d1b5b9c2f37a4e82ac,"Contributor: Joyce, James, 1882-1941
Title: Yurishīzu; ユリシーズ
Version of: Ulysses. Japanese
Attribution: Jeimuzu Joisu [saku] ; Itō Sei, Nagamatsu Sadamu, Tsujino Hisanoriジェイムズ・ジョイス [作] ; 伊藤整, 永松定, 辻野久憲
Subjects: Japanese language--Texts
Genres: Fiction
Provision information: Tōkyō: Daiichi Shobō, Shōwa 6-9 [1931-1934]; 東京: 第一書房, 昭和6-9 [1931-1934]; Shohan; 初版",366,1,1
14b59193efe799c256da1d5b3ea655d0,"Contributor: Joyce, James, 1882-1941
Title: Yurishīzu; ユリシーズ
Attribution: Jeimuzu Joisu [saku] ; Itō Sei, Nagamatsu Sadamu, Tsujino Hisanoriジェイムズ・ジョイス [作] ; 伊藤整, 永松定, 辻野久憲
Subjects: Japanese language--Texts
Genres: Fiction
Provision information: Tōkyō: Daiichi Shobō, Shōwa 6-9 [1931-1934]; 東京: 第一書房, 昭和6-9 [1931-1934]; Shohan; 初版",336,1,1
77297c52510bc76ca27399bc6a21d85,"Subject: Laughlin, James, 1914-1997
Title: Byways: a memoir
Attribution: by James Laughlin ; edited with an introduction and notes by Peter Glassgold ; preface by Guy Davenport
Subjects: Laughlin, James, 1914-1997--Poetry; Poets--Poetry; Publishers and publishing--Poetry
Provision information: New York: New Directions, 2005",325,1,1
1f4d105cc1e0d130b867186fe2f252a1,"Contributor: Laughlin, James, 1914-1997
Title: Byways: a memoir
Attribution: by James Laughlin ; edited with an introduction and notes by Peter Glassgold ; preface by Guy Davenport
Subjects: Laughlin, James, 1914-1997--Poetry; Poets--Poetry; Publishers and publishing--Poetry
Provision information: New York: New Directions, 2005",329,1,1
415e0495cf3e441b15e4831baee6f598,"Subject: Laughlin, James, 1914-1997
Title: The way it wasn't: from the files of James Laughlin
Variant titles: Way it was not
Attribution: edited by Barbara Epler and Daniel Javitch
Subjects: Poets, American--20th century--Biography; Publishers and publishing--United States--Biography; Literature publishing--United States--History--20th century
Genres: Autobiographies
Provision information: New York: New Directions, 2006; Cloth ed.",435,1,1
b2e543669892be95cf5c1202d30dd33c,"Contributor: Laughlin, James, 1914-1997
Title: The way it wasn't: from the files of James Laughlin
Variant titles: Way it was not
Attribution: edited by Barbara Epler and Daniel Javitch
Subjects: Laughlin, James, 1914-1997; Poets, American--20th century--Biography; Publishers and publishing--United States--Biography; Literature publishing--United States--History--20th century
Genres: Autobiographies
Provision information: New York: New Directions, 2006; Cloth ed.",467,1,1
916886768ef2c708d1c69f3a1e4b5702,"Contributor: Wesley, John, 1703-1791
Title: Hymns for New-Year's-Day
Provision information: London: printed by J. Paramore: and sold at the New Chapel, City-Road; and at the Rev. Mr. Wesley's preaching-houses in town and country, 1785",234,1,1
e89ed00d6466a40f7ac87ab1fa90cf87,"Contributor: Wesley, John, 1703-1791
Title: Hymns on God's everlasting love: In two parts
Provision information: London: printed by R. Hawes, 1779; The fourth edition",166,1,1
a27d677c1f23328f9ef6b81ac6fa3d4e,"Contributor: Wesley, John, 1703-1791
Title: A letter to the Reverend Mr. Downes: Rector of St. Michael, Wood-Street: occasioned by his late tract, intitled Methodism examined and exposed. By John Wesley, ...
Provision information: London: printed, and sold at the Foundery; by W. Flexney; F. Cabe; and G. Keith; at the New-room, Bristol; by W. Watkinson, linen-draper, Leeds; and at the orphan-house, Newcastle upon Tyne, 1759",426,1,1
2fe46782dacc68bb37afa4a740b2ba7a,"Contributor: Wesley, John, 1703-1791
Title: Hymns for those that seek and those that have redemption in the blood of Jesus Christ
Provision information: Bristol: printed by Felix Farley; and sold at the school-room in the Horse-Fair: also by T. Trye; and at the Foundery, London, 1749; The third edition",303,1,1
b8290c8c851f8863a5ec944435e308ca,"Contributor: Wesley, John, 1703-1791
Title: Cautions and directions, given to the greatest professors in the methodist societies
Provision information: London: printed in the year, 1762",185,1,1
a86a34e1dfa37fc798fc2c5056c369ae,"Contributor: Wesley, John, 1703-1791
Title: The doctrine of salvation, faith, and good works: extracted from the homilies of the Church of England
Provision information: Bristol: printed by William Pine, 1770; The eleventh edition",230,1,1
d09479188edddbf2e4574e43e109ea0f,"Contributor: Wesley, John, 1703-1791
Title: The good steward: a sermon. By John Wesley, ...
Provision information: London: printed in the year, 1768",148,1,1
d5b2a6700941d083f77c460003e3e0b9,"Contributor: Schubert, Franz, 1797-1828
Title: Complete string quartets
Version of: Quartets, violins (2), viola, cello D. 887, G major
Attribution: Franz Schubert
Subjects: String quartets; String trios
Provision information: Detmold: Musikproduktion Dabringhaus und Grimm, p1995",280,1,1
d2f44d04596833ab33e8ae7c5ae6e19a,"Contributor: Schubert, Franz, 1797-1828
Title: Complete string quartets
Related work: Quartets, violins (2), viola, cello, D. 2c, D minor/F major
Attribution: Franz Schubert
Subjects: String quartets; String trios
Provision information: Detmold: Musikproduktion Dabringhaus und Grimm, p1995",290,1,1
5b4b4af60b8a545a5c458346d4a94f3f,"Subject: Sheridan, Richard Brinsley, 1751-1816
Title: Britannia between Scylla and Charybdis, or, The vessel of the Constitution steered clear of the Rock of Democracy and the Whirlpool of Arbitrary-Power
Variant titles: Vessel of the Constitution steered clear of the Rock of Democracy and the Whirlpool of Arbitrary Power
Attribution: Js. Gy. desn. et fect. pro bono publico.
Subjects: Fox, Charles James, 1749-1806--Caricatures and cartoons; Pitt, William, 1759-1806--Caricatures and cartoons; Priestley, Joseph, 1733-1804--Caricatures and cartoons; Sheridan, Richard Brinsley, 1751-1816--Caricatures and cartoons; Britannia (Symbolic character); Satires (Visual works)--England--1793; Etchings--England--London--1793; Riviere & Son--Binding; Auchincloss, Hugh Dudley--Ownership; Harvey, Francis--Ownership
Genres: graphic
Provision information: [London]: Pubd. April 8th, 1793 by H. Humphrey, N. 18 Old Bond Street, [8 April 1793]",934,1,1
1118aee78435e8479df7aa93c89ea433,"Contributor: Bloom, Harold
Title: Harper Lee's To kill a mockingbird
Variant titles: To kill a mockingbird
Attribution: edited and with an introduction by Harold Bloom
Subjects: Lee, Harper. To kill a mockingbird; Fathers and daughters in literature; Race relations in literature; Lawyers in literature; Racism in literature; Girls in literature
Provision information: New York: Chelsea House, c2007; Updated ed.",412,1,1
18e823cc1b51ecc619b70d8a3e979041,"Subject: Clay, Henry, 1777-1852
Title: The life and times of Henry Clay
Attribution: by Calvin Colton ...
Genres: Biographies
Provision information: New York: A.S. Barnes & Co, 1846",181,1,1
9ce4ad30b30e5fd3413c1cb08f780faa,"Compiler: White, Edmund, 1940-
Title: Fresh men: new voices in gay fiction
Attribution: selected by Edmund White ; edited by Donald Weise
Subjects: Gay men--Fiction; LGBTQ resource; Whittaker, Donald--Ownership
Genres: Fiction
Provision information: New York: Carroll & Graf, Distributed by Publishers Group West, 2004; 1st Carroll & Graf ed.",342,1,1
63470e3dad72f9f53ab22b19b2f95fc7,"Contributor: Thomas, Isaiah, 1749-1831
Title: Just published, embellished with four plates, neatly engraved ...: The Massachusetts calendar, or An almanack for the year of our Lord 1772 ...
Subjects: Massachusetts calendar, or An almanack for ... 1772.; Publishers and publishing--Massachusetts--Boston; Almanac publishing--Massachusetts--Boston; Publishers' catalogues--Massachusetts--Boston
Genres: Broadsides
Provision information: Boston: Printed and sold by Isaiah Thomas, in Union-Street, near the Market, [1771]",518,1,1
